annotation	node
a00000000	9897
a00000141	9898
a00000142	9899
a00000143	9900
a00000144	9901
a00000145	9902
a00000146	9903
a00000147	9904
a00000148	9905
a00000149	9906
a00000150	9907
a00000151	9908
a00000152	9909
a00000153	9910
a00000154	9911
a00000155	9912
a00000156	9913
a00000157	9914
a00000158	9915
a00000159	9916
a00000160	9917
a00000161	9918
a00000162	9919
a00000163	9920
a00000164	9921
a00000165	9922
a00000166	9923
a00000167	9924
a00000168	9925
a00000169	9926
a00000170	9927
a00000171	9928
a00000172	9929
a00000173	9930
a00000174	9931
a00000175	9932
a00000176	9933
a00000177	9934
a00000178	9935
a00000179	9936
a00000180	9937
a00000181	9938
a00000182	9939
a00000183	9940
a00000184	9941
a00000185	9942
a00000186	9943
a00000187	9944
a00000188	9945
a00000189	9946
a00000190	9947
a00000191	9948
a00000192	9949
a00000193	9950
a00000194	9951
a00000195	9952
a00000196	9953
a00000197	9954
a00000198	9955
a00000199	9956
a00000200	9957
a00000201	9958
a00000202	9959
a00000203	9960
a00000204	9961
a00000205	9962
a00000206	9963
a00000207	9964
a00000208	9965
a00000209	9966
a00000210	9967
a00000211	9968
a00000212	9969
a00000213	9970
a00000214	9971
a00000215	9972
a00000216	9973
a00000217	9974
a00000218	9975
a00000219	9976
a00000220	9977
a00000221	9978
a00000222	9979
a00000223	9980
a00000224	9981
a00000225	9982
a00000226	9983
a00000227	9984
a00000228	9985
a00000229	9986
a00000230	9987
a00000231	9988
a00000232	9989
a00000233	9990
a00000234	9991
a00000235	9992
a00000236	9993
a00000237	9994
a00000238	9995
a00000239	9996
a00000240	9997
a00000241	9998
a00000242	9999
a00000243	10000
a00000244	10001
a00000245	10002
a00000246	10003
a00000247	10004
a00000248	10005
a00000249	10006
a00000250	10007
a00000251	10008
a00000252	10009
a00000253	10010
a00000254	10011
a00000255	10012
a00000256	10013
a00000257	10014
a00000258	10015
a00000259	10016
a00000260	10017
a00000261	10018
a00000262	10019
a00000263	10020
a00000264	10021
a00000265	10022
a00000266	10023
a00000267	10024
a00000268	10025
a00000269	10026
a00000270	10027
a00000271	10028
a00000272	10029
a00000273	10030
a00000274	10031
a00000275	10032
a00000276	10033
a00000277	10034
a00000278	10035
a00000279	10036
a00000280	10037
a00000281	10038
a00000282	10039
a00000283	10040
a00000284	10041
a00000285	10042
a00000286	10043
a00000287	10044
a00000288	10045
a00000289	10046
a00000290	10047
a00000291	10048
a00000292	10049
a00000293	10050
a00000294	10051
a00000295	10052
a00000296	10053
a00000297	10054
a00000298	10055
a00000299	10056
a00000300	10057
a00000301	10058
a00000302	10059
a00000303	10060
a00000304	10061
a00000305	10062
a00000306	10063
a00000307	10064
a00000308	10065
a00000309	10066
a00000310	10067
a00000311	10068
a00000312	10069
a00000313	10070
a00000314	10071
a00000315	10072
a00000316	10073
a00000317	10074
a00000318	10075
a00000319	10076
a00000320	10077
a00000321	10078
a00000322	10079
a00000323	10080
a00000324	10081
a00000325	10082
a00000326	10083
a00000327	10084
a00000328	10085
a00000329	10086
a00000330	10087
a00000331	10088
a00000332	10089
a00000333	10090
a00000334	10091
a00000335	10092
a00000336	10093
a00000337	10094
a00000338	10095
a00000339	10096
a00000340	10097
a00000341	10098
a00000342	10099
a00000343	10100
a00000344	10101
a00000345	10102
a00000346	10103
a00000347	10104
a00000348	10105
a00000349	10106
a00000350	10107
a00000351	10108
a00000352	10109
a00000353	10110
a00000354	10111
a00000355	10112
a00000356	10113
a00000357	10114
a00000358	10115
a00000359	10116
a00000360	10117
a00000361	10118
a00000362	10119
a00000363	10120
a00000364	10121
a00000365	10122
a00000366	10123
a00000367	10124
a00000368	10125
a00000369	10126
a00000370	10127
a00000371	10128
a00000372	10129
a00000373	10130
a00000374	10131
a00000375	10132
a00000376	10133
a00000377	10134
a00000378	10135
a00000379	10136
a00000380	10137
a00000381	10138
a00000382	10139
a00000383	10140
a00000384	10141
a00000385	10142
a00000386	10143
a00000387	10144
a00000388	10145
a00000389	10146
a00000390	10147
a00000391	10148
a00000392	10149
a00000393	10150
a00000394	10151
a00000395	10152
a00000396	10153
a00000397	10154
a00000398	10155
a00000399	10156
a00000400	10157
a00000401	10158
a00000402	10159
a00000403	10160
a00000404	10161
a00000405	10162
a00000406	10163
a00000407	10164
a00000408	10165
a00000409	10166
a00000410	10167
a00000411	10168
a00000412	10169
a00000413	10170
a00000414	10171
a00000415	10172
a00000416	10173
a00000417	10174
a00000418	10175
a00000419	10176
a00000420	10177
a00000421	10178
a00000422	10179
a00000423	10180
a00000424	10181
a00000425	10182
a00000426	10183
a00000427	10184
a00000428	10185
a00000429	10186
a00000430	10187
a00000431	10188
a00000432	10189
a00000433	10190
a00000434	10191
a00000435	10192
a00000436	10193
a00000437	10194
a00000438	10195
a00000439	10196
a00000440	10197
a00000441	10198
a00000442	10199
a00000443	10200
a00000444	10201
a00000445	10202
a00000446	10203
a00000447	10204
a00000448	10205
a00000449	10206
a00000450	10207
a00000451	10208
a00000452	10209
a00000453	10210
a00000454	10211
a00000455	10212
a00000456	10213
a00000457	10214
a00000458	10215
a00000459	10216
a00000460	10217
a00000461	10218
a00000462	10219
a00000463	10220
a00000464	10221
a00000465	10222
a00000466	10223
a00000467	10224
a00000468	10225
a00000469	10226
a00000470	10227
a00000471	10228
a00000472	10229
a00000473	10230
a00000474	10231
a00000475	10232
a00000476	10233
a00000477	10234
a00000478	10235
a00000479	10236
a00000480	10237
a00000481	10238
a00000482	10239
a00000483	10240
a00000484	10241
a00000485	10242
a00000486	10243
a00000487	10244
a00000488	10245
a00000489	10246
a00000490	10247
a00000491	10248
a00000492	10249
a00000493	10250
a00000494	10251
a00000495	10252
a00000496	10253
a00000497	10254
a00000498	10255
a00000499	10256
a00000500	10257
a00000501	10258
a00000502	10259
a00000503	10260
a00000504	10261
a00000505	10262
a00000506	10263
a00000507	10264
a00000508	10265
a00000509	10266
a00000510	10267
a00000511	10268
a00000512	10269
a00000513	10270
a00000514	10271
a00000515	10272
a00000516	10273
a00000517	10274
a00000518	10275
a00000519	10276
a00000520	10277
a00000521	10278
a00000522	10279
a00000523	10280
