annotation	node
a00000000	14194
a00000204	14195
a00000205	14196
a00000206	14197
a00000207	14198
a00000208	14199
a00000209	14200
a00000210	14201
a00000211	14202
a00000212	14203
a00000213	14204
a00000214	14205
a00000215	14206
a00000216	14207
a00000217	14208
a00000218	14209
a00000219	14210
a00000220	14211
a00000221	14212
a00000222	14213
a00000223	14214
a00000224	14215
a00000225	14216
a00000226	14217
a00000227	14218
a00000228	14219
a00000229	14220
a00000230	14221
a00000231	14222
a00000232	14223
a00000233	14224
a00000234	14225
a00000235	14226
a00000236	14227
a00000237	14228
a00000238	14229
a00000239	14230
a00000240	14231
a00000241	14232
a00000242	14233
a00000243	14234
a00000244	14235
a00000245	14236
a00000246	14237
a00000247	14238
a00000248	14239
a00000249	14240
a00000250	14241
a00000251	14242
a00000252	14243
a00000253	14244
a00000254	14245
a00000255	14246
a00000256	14247
a00000257	14248
a00000258	14249
a00000259	14250
a00000260	14251
a00000261	14252
a00000262	14253
a00000263	14254
a00000264	14255
a00000265	14256
a00000266	14257
a00000267	14258
a00000268	14259
a00000269	14260
a00000270	14261
a00000271	14262
a00000272	14263
a00000273	14264
a00000274	14265
a00000275	14266
a00000276	14267
a00000277	14268
a00000278	14269
a00000279	14270
a00000280	14271
a00000281	14272
a00000282	14273
a00000283	14274
a00000284	14275
a00000285	14276
a00000286	14277
a00000287	14278
a00000288	14279
a00000289	14280
a00000290	14281
a00000291	14282
a00000292	14283
a00000293	14284
a00000294	14285
a00000295	14286
a00000296	14287
a00000297	14288
a00000298	14289
a00000299	14290
a00000300	14291
a00000301	14292
a00000302	14293
a00000303	14294
a00000304	14295
a00000305	14296
a00000306	14297
a00000307	14298
a00000308	14299
a00000309	14300
a00000310	14301
a00000311	14302
a00000312	14303
a00000313	14304
a00000314	14305
a00000315	14306
a00000316	14307
a00000317	14308
a00000318	14309
a00000319	14310
a00000320	14311
a00000321	14312
a00000322	14313
a00000323	14314
a00000324	14315
a00000325	14316
a00000326	14317
a00000327	14318
a00000328	14319
a00000329	14320
a00000330	14321
a00000331	14322
a00000332	14323
a00000333	14324
a00000334	14325
a00000335	14326
a00000336	14327
a00000337	14328
a00000338	14329
a00000339	14330
a00000340	14331
a00000341	14332
a00000342	14333
a00000343	14334
a00000344	14335
a00000345	14336
a00000346	14337
a00000347	14338
a00000348	14339
a00000349	14340
a00000350	14341
a00000351	14342
a00000352	14343
a00000353	14344
a00000354	14345
a00000355	14346
a00000356	14347
a00000357	14348
a00000358	14349
a00000359	14350
a00000360	14351
a00000361	14352
a00000362	14353
a00000363	14354
a00000364	14355
a00000365	14356
a00000366	14357
a00000367	14358
a00000368	14359
a00000369	14360
a00000370	14361
a00000371	14362
a00000372	14363
a00000373	14364
a00000374	14365
a00000375	14366
a00000376	14367
a00000377	14368
a00000378	14369
a00000379	14370
a00000380	14371
a00000381	14372
a00000382	14373
a00000383	14374
a00000384	14375
a00000385	14376
a00000386	14377
a00000387	14378
a00000388	14379
a00000389	14380
a00000390	14381
a00000391	14382
a00000392	14383
a00000393	14384
a00000394	14385
a00000395	14386
a00000396	14387
a00000397	14388
a00000398	14389
a00000399	14390
a00000400	14391
a00000401	14392
a00000402	14393
a00000403	14394
a00000404	14395
a00000405	14396
a00000406	14397
a00000407	14398
a00000408	14399
a00000409	14400
a00000410	14401
a00000411	14402
a00000412	14403
a00000413	14404
a00000414	14405
a00000415	14406
a00000416	14407
a00000417	14408
a00000418	14409
a00000419	14410
a00000420	14411
a00000421	14412
a00000422	14413
a00000423	14414
a00000424	14415
a00000425	14416
a00000426	14417
a00000427	14418
a00000428	14419
a00000429	14420
a00000430	14421
a00000431	14422
a00000432	14423
a00000433	14424
a00000434	14425
a00000435	14426
a00000436	14427
a00000437	14428
a00000438	14429
a00000439	14430
a00000440	14431
a00000441	14432
a00000442	14433
a00000443	14434
a00000444	14435
a00000445	14436
a00000446	14437
a00000447	14438
a00000448	14439
a00000449	14440
a00000450	14441
a00000451	14442
a00000452	14443
a00000453	14444
a00000454	14445
a00000455	14446
a00000456	14447
a00000457	14448
a00000458	14449
a00000459	14450
a00000460	14451
a00000461	14452
a00000462	14453
a00000463	14454
a00000464	14455
a00000465	14456
a00000466	14457
a00000467	14458
a00000468	14459
a00000469	14460
a00000470	14461
a00000471	14462
a00000472	14463
a00000473	14464
a00000474	14465
a00000475	14466
a00000476	14467
a00000477	14468
a00000478	14469
a00000479	14470
a00000480	14471
a00000481	14472
a00000482	14473
a00000483	14474
a00000484	14475
a00000485	14476
a00000486	14477
a00000487	14478
a00000488	14479
a00000489	14480
a00000490	14481
a00000491	14482
a00000492	14483
a00000493	14484
a00000494	14485
a00000495	14486
a00000496	14487
a00000497	14488
a00000498	14489
a00000499	14490
a00000500	14491
a00000501	14492
a00000502	14493
a00000503	14494
a00000504	14495
a00000505	14496
a00000506	14497
a00000507	14498
a00000508	14499
a00000509	14500
a00000510	14501
a00000511	14502
a00000512	14503
a00000513	14504
a00000514	14505
a00000515	14506
a00000516	14507
a00000517	14508
a00000518	14509
a00000519	14510
a00000520	14511
a00000521	14512
a00000522	14513
a00000523	14514
a00000524	14515
a00000525	14516
a00000526	14517
a00000527	14518
a00000528	14519
a00000529	14520
a00000530	14521
a00000531	14522
a00000532	14523
a00000533	14524
a00000534	14525
a00000535	14526
a00000536	14527
a00000537	14528
a00000538	14529
a00000539	14530
a00000540	14531
a00000541	14532
a00000542	14533
a00000543	14534
a00000544	14535
a00000545	14536
a00000546	14537
a00000547	14538
a00000548	14539
a00000549	14540
a00000550	14541
a00000551	14542
a00000552	14543
a00000553	14544
a00000554	14545
a00000555	14546
a00000556	14547
a00000557	14548
a00000558	14549
a00000559	14550
a00000560	14551
a00000561	14552
a00000562	14553
a00000563	14554
a00000564	14555
a00000565	14556
a00000566	14557
a00000567	14558
a00000568	14559
a00000569	14560
a00000570	14561
a00000571	14562
a00000572	14563
a00000573	14564
a00000574	14565
a00000575	14566
a00000576	14567
a00000577	14568
a00000578	14569
a00000579	14570
a00000580	14571
a00000581	14572
a00000582	14573
a00000583	14574
a00000584	14575
a00000585	14576
a00000586	14577
a00000587	14578
a00000588	14579
a00000589	14580
a00000590	14581
a00000591	14582
a00000592	14583
a00000593	14584
a00000594	14585
a00000595	14586
a00000596	14587
a00000597	14588
a00000598	14589
a00000599	14590
a00000600	14591
a00000601	14592
a00000602	14593
a00000603	14594
a00000604	14595
a00000605	14596
a00000606	14597
a00000607	14598
a00000608	14599
a00000609	14600
a00000610	14601
a00000611	14602
