annotation	node
a00000000	124536
a00001371	124537
a00001372	124538
a00001373	124539
a00001374	124540
a00001375	124541
a00001376	124542
a00001377	124543
a00001378	124544
a00001379	124545
a00001380	124546
a00001381	124547
a00001382	124548
a00001383	124549
a00001384	124550
a00001385	124551
a00001386	124552
a00001387	124553
a00001388	124554
a00001389	124555
a00001390	124556
a00001391	124557
a00001392	124558
a00001393	124559
a00001394	124560
a00001395	124561
a00001396	124562
a00001397	124563
a00001398	124564
a00001399	124565
a00001400	124566
a00001401	124567
a00001402	124568
a00001403	124569
a00001404	124570
a00001405	124571
a00001406	124572
a00001407	124573
a00001408	124574
a00001409	124575
a00001410	124576
a00001411	124577
a00001412	124578
a00001413	124579
a00001414	124580
a00001415	124581
a00001416	124582
a00001417	124583
a00001418	124584
a00001419	124585
a00001420	124586
a00001421	124587
a00001422	124588
a00001423	124589
a00001424	124590
a00001425	124591
a00001426	124592
a00001427	124593
a00001428	124594
a00001429	124595
a00001430	124596
a00001431	124597
a00001432	124598
a00001433	124599
a00001434	124600
a00001435	124601
a00001436	124602
a00001437	124603
a00001438	124604
a00001439	124605
a00001440	124606
a00001441	124607
a00001442	124608
a00001443	124609
a00001444	124610
a00001445	124611
a00001446	124612
a00001447	124613
a00001448	124614
a00001449	124615
a00001450	124616
a00001451	124617
a00001452	124618
a00001453	124619
a00001454	124620
a00001455	124621
a00001456	124622
a00001457	124623
a00001458	124624
a00001459	124625
a00001460	124626
a00001461	124627
a00001462	124628
a00001463	124629
a00001464	124630
a00001465	124631
a00001466	124632
a00001467	124633
a00001468	124634
a00001469	124635
a00001470	124636
a00001471	124637
a00001472	124638
a00001473	124639
a00001474	124640
a00001475	124641
a00001476	124642
a00001477	124643
a00001478	124644
a00001479	124645
a00001480	124646
a00001481	124647
a00001482	124648
a00001483	124649
a00001484	124650
a00001485	124651
a00001486	124652
a00001487	124653
a00001488	124654
a00001489	124655
a00001490	124656
a00001491	124657
a00001492	124658
a00001493	124659
a00001494	124660
a00001495	124661
a00001496	124662
a00001497	124663
a00001498	124664
a00001499	124665
a00001500	124666
a00001501	124667
a00001502	124668
a00001503	124669
a00001504	124670
a00001505	124671
a00001506	124672
a00001507	124673
a00001508	124674
a00001509	124675
a00001510	124676
a00001511	124677
a00001512	124678
a00001513	124679
a00001514	124680
a00001515	124681
a00001516	124682
a00001517	124683
a00001518	124684
a00001519	124685
a00001520	124686
a00001521	124687
a00001522	124688
a00001523	124689
a00001524	124690
a00001525	124691
a00001526	124692
a00001527	124693
a00001528	124694
a00001529	124695
a00001530	124696
a00001531	124697
a00001532	124698
a00001533	124699
a00001534	124700
a00001535	124701
a00001536	124702
a00001537	124703
a00001538	124704
a00001539	124705
a00001540	124706
a00001541	124707
a00001542	124708
a00001543	124709
a00001544	124710
a00001545	124711
a00001546	124712
a00001547	124713
a00001548	124714
a00001549	124715
a00001550	124716
a00001551	124717
a00001552	124718
a00001553	124719
a00001554	124720
a00001555	124721
a00001556	124722
a00001557	124723
a00001558	124724
a00001559	124725
a00001560	124726
a00001561	124727
a00001562	124728
a00001563	124729
a00001564	124730
a00001565	124731
a00001566	124732
a00001567	124733
a00001568	124734
a00001569	124735
a00001570	124736
a00001571	124737
a00001572	124738
a00001573	124739
a00001574	124740
a00001575	124741
a00001576	124742
a00001577	124743
a00001578	124744
a00001579	124745
a00001580	124746
a00001581	124747
a00001582	124748
a00001583	124749
a00001584	124750
a00001585	124751
a00001586	124752
a00001587	124753
a00001588	124754
a00001589	124755
a00001590	124756
a00001591	124757
a00001592	124758
a00001593	124759
a00001594	124760
a00001595	124761
a00001596	124762
a00001597	124763
a00001598	124764
a00001599	124765
a00001600	124766
a00001601	124767
a00001602	124768
a00001603	124769
a00001604	124770
a00001605	124771
a00001606	124772
a00001607	124773
a00001608	124774
a00001609	124775
a00001610	124776
a00001611	124777
a00001612	124778
a00001613	124779
a00001614	124780
a00001615	124781
a00001616	124782
a00001617	124783
a00001618	124784
a00001619	124785
a00001620	124786
a00001621	124787
a00001622	124788
a00001623	124789
a00001624	124790
a00001625	124791
a00001626	124792
a00001627	124793
a00001628	124794
a00001629	124795
a00001630	124796
a00001631	124797
a00001632	124798
a00001633	124799
a00001634	124800
a00001635	124801
a00001636	124802
a00001637	124803
a00001638	124804
a00001639	124805
a00001640	124806
a00001641	124807
a00001642	124808
a00001643	124809
a00001644	124810
a00001645	124811
a00001646	124812
a00001647	124813
a00001648	124814
a00001649	124815
a00001650	124816
a00001651	124817
a00001652	124818
a00001653	124819
a00001654	124820
a00001655	124821
a00001656	124822
a00001657	124823
a00001658	124824
a00001659	124825
a00001660	124826
a00001661	124827
a00001662	124828
a00001663	124829
a00001664	124830
a00001665	124831
a00001666	124832
a00001667	124833
a00001668	124834
a00001669	124835
a00001670	124836
a00001671	124837
a00001672	124838
a00001673	124839
a00001674	124840
a00001675	124841
a00001676	124842
a00001677	124843
a00001678	124844
a00001679	124845
a00001680	124846
a00001681	124847
a00001682	124848
a00001683	124849
a00001684	124850
a00001685	124851
a00001686	124852
a00001687	124853
a00001688	124854
a00001689	124855
a00001690	124856
a00001691	124857
a00001692	124858
a00001693	124859
a00001694	124860
a00001695	124861
a00001696	124862
a00001697	124863
a00001698	124864
a00001699	124865
a00001700	124866
a00001701	124867
a00001702	124868
a00001703	124869
a00001704	124870
a00001705	124871
a00001706	124872
a00001707	124873
a00001708	124874
a00001709	124875
a00001710	124876
a00001711	124877
a00001712	124878
a00001713	124879
a00001714	124880
a00001715	124881
a00001716	124882
a00001717	124883
a00001718	124884
a00001719	124885
a00001720	124886
a00001721	124887
a00001722	124888
a00001723	124889
a00001724	124890
a00001725	124891
a00001726	124892
a00001727	124893
a00001728	124894
a00001729	124895
a00001730	124896
a00001731	124897
a00001732	124898
a00001733	124899
a00001734	124900
a00001735	124901
a00001736	124902
a00001737	124903
a00001738	124904
a00001739	124905
a00001740	124906
a00001741	124907
a00001742	124908
a00001743	124909
a00001744	124910
a00001745	124911
a00001746	124912
a00001747	124913
a00001748	124914
a00001749	124915
a00001750	124916
a00001751	124917
a00001752	124918
a00001753	124919
a00001754	124920
a00001755	124921
a00001756	124922
a00001757	124923
a00001758	124924
a00001759	124925
a00001760	124926
a00001761	124927
a00001762	124928
a00001763	124929
a00001764	124930
a00001765	124931
a00001766	124932
a00001767	124933
a00001768	124934
a00001769	124935
a00001770	124936
a00001771	124937
a00001772	124938
a00001773	124939
a00001774	124940
a00001775	124941
a00001776	124942
a00001777	124943
a00001778	124944
a00001779	124945
a00001780	124946
a00001781	124947
a00001782	124948
a00001783	124949
a00001784	124950
a00001785	124951
a00001786	124952
a00001787	124953
a00001788	124954
a00001789	124955
a00001790	124956
a00001791	124957
a00001792	124958
a00001793	124959
a00001794	124960
a00001795	124961
a00001796	124962
a00001797	124963
a00001798	124964
a00001799	124965
a00001800	124966
a00001801	124967
a00001802	124968
a00001803	124969
a00001804	124970
a00001805	124971
a00001806	124972
a00001807	124973
a00001808	124974
a00001809	124975
a00001810	124976
a00001811	124977
a00001812	124978
a00001813	124979
a00001814	124980
a00001815	124981
a00001816	124982
a00001817	124983
a00001818	124984
a00001819	124985
a00001820	124986
a00001821	124987
a00001822	124988
a00001823	124989
a00001824	124990
a00001825	124991
a00001826	124992
a00001827	124993
a00001828	124994
a00001829	124995
a00001830	124996
a00001831	124997
a00001832	124998
a00001833	124999
a00001834	125000
a00001835	125001
a00001836	125002
a00001837	125003
a00001838	125004
a00001839	125005
a00001840	125006
a00001841	125007
a00001842	125008
