annotation	node
a00000000	22264
a00000295	22265
a00000296	22266
a00000297	22267
a00000298	22268
a00000299	22269
a00000300	22270
a00000301	22271
a00000302	22272
a00000303	22273
a00000304	22274
a00000305	22275
a00000306	22276
a00000307	22277
a00000308	22278
a00000309	22279
a00000310	22280
a00000311	22281
a00000312	22282
a00000313	22283
a00000314	22284
a00000315	22285
a00000316	22286
a00000317	22287
a00000318	22288
a00000319	22289
a00000320	22290
a00000321	22291
a00000322	22292
a00000323	22293
a00000324	22294
a00000325	22295
a00000326	22296
a00000327	22297
a00000328	22298
a00000329	22299
a00000330	22300
a00000331	22301
a00000332	22302
a00000333	22303
a00000334	22304
a00000335	22305
a00000336	22306
a00000337	22307
a00000338	22308
a00000339	22309
a00000340	22310
a00000341	22311
a00000342	22312
a00000343	22313
a00000344	22314
a00000345	22315
a00000346	22316
a00000347	22317
a00000348	22318
a00000349	22319
a00000350	22320
a00000351	22321
a00000352	22322
a00000353	22323
a00000354	22324
a00000355	22325
a00000356	22326
a00000357	22327
a00000358	22328
a00000359	22329
a00000360	22330
a00000361	22331
a00000362	22332
a00000363	22333
a00000364	22334
a00000365	22335
a00000366	22336
a00000367	22337
a00000368	22338
a00000369	22339
a00000370	22340
a00000371	22341
a00000372	22342
a00000373	22343
a00000374	22344
a00000375	22345
a00000376	22346
a00000377	22347
a00000378	22348
a00000379	22349
a00000380	22350
a00000381	22351
a00000382	22352
a00000383	22353
a00000384	22354
a00000385	22355
a00000386	22356
a00000387	22357
a00000388	22358
a00000389	22359
a00000390	22360
a00000391	22361
a00000392	22362
a00000393	22363
a00000394	22364
a00000395	22365
a00000396	22366
a00000397	22367
a00000398	22368
a00000399	22369
a00000400	22370
a00000401	22371
a00000402	22372
a00000403	22373
a00000404	22374
a00000405	22375
a00000406	22376
a00000407	22377
a00000408	22378
a00000409	22379
a00000410	22380
a00000411	22381
a00000412	22382
a00000413	22383
a00000414	22384
a00000415	22385
a00000416	22386
a00000417	22387
a00000418	22388
a00000419	22389
a00000420	22390
a00000421	22391
a00000422	22392
a00000423	22393
a00000424	22394
a00000425	22395
a00000426	22396
a00000427	22397
a00000428	22398
a00000429	22399
a00000430	22400
a00000431	22401
a00000432	22402
a00000433	22403
a00000434	22404
a00000435	22405
a00000436	22406
a00000437	22407
a00000438	22408
a00000439	22409
a00000440	22410
a00000441	22411
a00000442	22412
a00000443	22413
a00000444	22414
a00000445	22415
a00000446	22416
a00000447	22417
a00000448	22418
a00000449	22419
a00000450	22420
a00000451	22421
a00000452	22422
a00000453	22423
a00000454	22424
a00000455	22425
a00000456	22426
a00000457	22427
a00000458	22428
a00000459	22429
a00000460	22430
a00000461	22431
a00000462	22432
a00000463	22433
a00000464	22434
a00000465	22435
a00000466	22436
a00000467	22437
a00000468	22438
a00000469	22439
a00000470	22440
a00000471	22441
a00000472	22442
a00000473	22443
a00000474	22444
a00000475	22445
a00000476	22446
a00000477	22447
a00000478	22448
a00000479	22449
a00000480	22450
a00000481	22451
a00000482	22452
a00000483	22453
a00000484	22454
a00000485	22455
a00000486	22456
a00000487	22457
a00000488	22458
a00000489	22459
a00000490	22460
a00000491	22461
a00000492	22462
a00000493	22463
a00000494	22464
a00000495	22465
a00000496	22466
a00000497	22467
a00000498	22468
a00000499	22469
a00000500	22470
a00000501	22471
a00000502	22472
a00000503	22473
a00000504	22474
a00000505	22475
a00000506	22476
a00000507	22477
a00000508	22478
a00000509	22479
a00000510	22480
a00000511	22481
a00000512	22482
a00000513	22483
a00000514	22484
a00000515	22485
a00000516	22486
a00000517	22487
a00000518	22488
a00000519	22489
a00000520	22490
a00000521	22491
a00000522	22492
a00000523	22493
a00000524	22494
a00000525	22495
a00000526	22496
a00000527	22497
a00000528	22498
a00000529	22499
a00000530	22500
a00000531	22501
a00000532	22502
a00000533	22503
a00000534	22504
a00000535	22505
a00000536	22506
a00000537	22507
a00000538	22508
a00000539	22509
a00000540	22510
a00000541	22511
a00000542	22512
a00000543	22513
a00000544	22514
a00000545	22515
a00000546	22516
a00000547	22517
a00000548	22518
a00000549	22519
a00000550	22520
a00000551	22521
a00000552	22522
a00000553	22523
a00000554	22524
a00000555	22525
a00000556	22526
a00000557	22527
a00000558	22528
a00000559	22529
a00000560	22530
a00000561	22531
a00000562	22532
a00000563	22533
a00000564	22534
a00000565	22535
a00000566	22536
a00000567	22537
a00000568	22538
a00000569	22539
a00000570	22540
a00000571	22541
a00000572	22542
a00000573	22543
a00000574	22544
a00000575	22545
a00000576	22546
a00000577	22547
a00000578	22548
a00000579	22549
a00000580	22550
a00000581	22551
a00000582	22552
a00000583	22553
a00000584	22554
a00000585	22555
a00000586	22556
a00000587	22557
a00000588	22558
a00000589	22559
a00000590	22560
a00000591	22561
a00000592	22562
a00000593	22563
a00000594	22564
a00000595	22565
a00000596	22566
a00000597	22567
a00000598	22568
a00000599	22569
a00000600	22570
a00000601	22571
a00000602	22572
a00000603	22573
a00000604	22574
a00000605	22575
a00000606	22576
a00000607	22577
a00000608	22578
a00000609	22579
a00000610	22580
a00000611	22581
a00000612	22582
a00000613	22583
a00000614	22584
a00000615	22585
a00000616	22586
a00000617	22587
a00000618	22588
a00000619	22589
a00000620	22590
a00000621	22591
a00000622	22592
a00000623	22593
a00000624	22594
a00000625	22595
a00000626	22596
a00000627	22597
a00000628	22598
a00000629	22599
a00000630	22600
a00000631	22601
a00000632	22602
a00000633	22603
a00000634	22604
a00000635	22605
a00000636	22606
a00000637	22607
a00000638	22608
a00000639	22609
a00000640	22610
a00000641	22611
a00000642	22612
a00000643	22613
a00000644	22614
a00000645	22615
a00000646	22616
a00000647	22617
a00000648	22618
a00000649	22619
a00000650	22620
a00000651	22621
a00000652	22622
a00000653	22623
a00000654	22624
a00000655	22625
a00000656	22626
a00000657	22627
a00000658	22628
a00000659	22629
a00000660	22630
a00000661	22631
a00000662	22632
a00000663	22633
a00000664	22634
a00000665	22635
a00000666	22636
a00000667	22637
a00000668	22638
a00000669	22639
a00000670	22640
a00000671	22641
a00000672	22642
a00000673	22643
a00000674	22644
a00000675	22645
a00000676	22646
a00000677	22647
a00000678	22648
a00000679	22649
a00000680	22650
a00000681	22651
a00000682	22652
a00000683	22653
a00000684	22654
a00000685	22655
a00000686	22656
a00000687	22657
a00000688	22658
a00000689	22659
a00000690	22660
a00000691	22661
a00000692	22662
a00000693	22663
a00000694	22664
a00000695	22665
a00000696	22666
a00000697	22667
a00000698	22668
a00000699	22669
a00000700	22670
a00000701	22671
a00000702	22672
a00000703	22673
a00000704	22674
a00000705	22675
a00000706	22676
a00000707	22677
a00000708	22678
a00000709	22679
a00000710	22680
a00000711	22681
a00000712	22682
a00000713	22683
a00000714	22684
a00000715	22685
a00000716	22686
a00000717	22687
a00000718	22688
a00000719	22689
a00000720	22690
a00000721	22691
a00000722	22692
a00000723	22693
a00000724	22694
a00000725	22695
a00000726	22696
a00000727	22697
a00000728	22698
a00000729	22699
a00000730	22700
a00000731	22701
a00000732	22702
a00000733	22703
a00000734	22704
a00000735	22705
a00000736	22706
a00000737	22707
a00000738	22708
a00000739	22709
a00000740	22710
a00000741	22711
a00000742	22712
a00000743	22713
a00000744	22714
a00000745	22715
a00000746	22716
a00000747	22717
a00000748	22718
a00000749	22719
a00000750	22720
a00000751	22721
a00000752	22722
a00000753	22723
a00000754	22724
a00000755	22725
a00000756	22726
a00000757	22727
a00000758	22728
a00000759	22729
a00000760	22730
a00000761	22731
a00000762	22732
a00000763	22733
a00000764	22734
a00000765	22735
a00000766	22736
a00000767	22737
a00000768	22738
a00000769	22739
a00000770	22740
a00000771	22741
a00000772	22742
a00000773	22743
a00000774	22744
a00000775	22745
a00000776	22746
a00000777	22747
a00000778	22748
a00000779	22749
a00000780	22750
a00000781	22751
a00000782	22752
a00000783	22753
a00000784	22754
a00000785	22755
a00000786	22756
a00000787	22757
a00000788	22758
a00000789	22759
a00000790	22760
a00000791	22761
a00000792	22762
a00000793	22763
a00000794	22764
a00000795	22765
a00000796	22766
a00000797	22767
a00000798	22768
a00000799	22769
a00000800	22770
a00000801	22771
a00000802	22772
a00000803	22773
a00000804	22774
a00000805	22775
a00000806	22776
a00000807	22777
a00000808	22778
a00000809	22779
a00000810	22780
a00000811	22781
a00000812	22782
a00000813	22783
a00000814	22784
a00000815	22785
a00000816	22786
a00000817	22787
a00000818	22788
a00000819	22789
a00000820	22790
a00000821	22791
a00000822	22792
a00000823	22793
a00000824	22794
a00000825	22795
a00000826	22796
a00000827	22797
a00000828	22798
a00000829	22799
a00000830	22800
a00000831	22801
a00000832	22802
a00000833	22803
a00000834	22804
a00000835	22805
a00000836	22806
a00000837	22807
a00000838	22808
a00000839	22809
a00000840	22810
a00000841	22811
a00000842	22812
a00000843	22813
a00000844	22814
a00000845	22815
a00000846	22816
a00000847	22817
a00000848	22818
a00000849	22819
a00000850	22820
a00000851	22821
a00000852	22822
a00000853	22823
a00000854	22824
a00000855	22825
a00000856	22826
a00000857	22827
a00000858	22828
a00000859	22829
a00000860	22830
a00000861	22831
a00000862	22832
a00000863	22833
a00000864	22834
a00000865	22835
a00000866	22836
a00000867	22837
a00000868	22838
a00000869	22839
a00000870	22840
a00000871	22841
a00000872	22842
a00000873	22843
a00000874	22844
a00000875	22845
a00000876	22846
a00000877	22847
a00000878	22848
a00000879	22849
a00000880	22850
a00000881	22851
a00000882	22852
a00000883	22853
a00000884	22854
a00000885	22855
a00000886	22856
a00000887	22857
a00000888	22858
a00000889	22859
a00000890	22860
a00000891	22861
a00000892	22862
a00000893	22863
a00000894	22864
a00000895	22865
a00000896	22866
a00000897	22867
a00000898	22868
a00000899	22869
a00000900	22870
a00000901	22871
a00000902	22872
a00000903	22873
a00000904	22874
a00000905	22875
a00000906	22876
a00000907	22877
a00000908	22878
a00000909	22879
a00000910	22880
a00000911	22881
a00000912	22882
a00000913	22883
a00000914	22884
a00000915	22885
a00000916	22886
a00000917	22887
a00000918	22888
a00000919	22889
a00000920	22890
a00000921	22891
a00000922	22892
a00000923	22893
a00000924	22894
a00000925	22895
a00000926	22896
a00000927	22897
a00000928	22898
a00000929	22899
a00000930	22900
a00000931	22901
a00000932	22902
a00000933	22903
a00000934	22904
a00000935	22905
a00000936	22906
a00000937	22907
a00000938	22908
a00000939	22909
a00000940	22910
a00000941	22911
a00000942	22912
a00000943	22913
a00000944	22914
a00000945	22915
a00000946	22916
a00000947	22917
a00000948	22918
a00000949	22919
a00000950	22920
a00000951	22921
a00000952	22922
a00000953	22923
a00000954	22924
a00000955	22925
a00000956	22926
a00000957	22927
a00000958	22928
a00000959	22929
a00000960	22930
a00000961	22931
a00000962	22932
a00000963	22933
a00000964	22934
a00000965	22935
a00000966	22936
a00000967	22937
a00000968	22938
a00000969	22939
a00000970	22940
a00000971	22941
a00000972	22942
a00000973	22943
a00000974	22944
a00000975	22945
a00000976	22946
a00000977	22947
a00000978	22948
a00000979	22949
a00000980	22950
a00000981	22951
a00000982	22952
a00000983	22953
a00000984	22954
a00000985	22955
a00000986	22956
a00000987	22957
a00000988	22958
a00000989	22959
a00000990	22960
a00000991	22961
a00000992	22962
a00000993	22963
a00000994	22964
a00000995	22965
a00000996	22966
a00000997	22967
a00000998	22968
a00000999	22969
a00001000	22970
a00001001	22971
a00001002	22972
a00001003	22973
a00001004	22974
a00001005	22975
a00001006	22976
a00001007	22977
a00001008	22978
a00001009	22979
a00001010	22980
a00001011	22981
a00001012	22982
a00001013	22983
a00001014	22984
a00001015	22985
a00001016	22986
a00001017	22987
a00001018	22988
a00001019	22989
a00001020	22990
a00001021	22991
a00001022	22992
a00001023	22993
a00001024	22994
a00001025	22995
a00001026	22996
a00001027	22997
a00001028	22998
a00001029	22999
a00001030	23000
a00001031	23001
a00001032	23002
a00001033	23003
a00001034	23004
a00001035	23005
a00001036	23006
a00001037	23007
a00001038	23008
a00001039	23009
a00001040	23010
a00001041	23011
a00001042	23012
a00001043	23013
a00001044	23014
a00001045	23015
a00001046	23016
a00001047	23017
a00001048	23018
a00001049	23019
a00001050	23020
a00001051	23021
a00001052	23022
a00001053	23023
a00001054	23024
a00001055	23025
a00001056	23026
a00001057	23027
a00001058	23028
a00001059	23029
a00001060	23030
a00001061	23031
a00001062	23032
a00001063	23033
a00001064	23034
a00001065	23035
a00001066	23036
a00001067	23037
a00001068	23038
a00001069	23039
a00001070	23040
a00001071	23041
a00001072	23042
a00001073	23043
a00001074	23044
a00001075	23045
a00001076	23046
a00001077	23047
a00001078	23048
a00001079	23049
a00001080	23050
a00001081	23051
a00001082	23052
a00001083	23053
a00001084	23054
a00001085	23055
a00001086	23056
a00001087	23057
a00001088	23058
a00001089	23059
a00001090	23060
a00001091	23061
a00001092	23062
a00001093	23063
a00001094	23064
a00001095	23065
a00001096	23066
a00001097	23067
a00001098	23068
a00001099	23069
a00001100	23070
a00001101	23071
a00001102	23072
a00001103	23073
a00001104	23074
a00001105	23075
a00001106	23076
a00001107	23077
a00001108	23078
a00001109	23079
a00001110	23080
a00001111	23081
a00001112	23082
a00001113	23083
a00001114	23084
a00001115	23085
a00001116	23086
a00001117	23087
a00001118	23088
a00001119	23089
a00001120	23090
a00001121	23091
a00001122	23092
a00001123	23093
a00001124	23094
a00001125	23095
a00001126	23096
a00001127	23097
a00001128	23098
a00001129	23099
a00001130	23100
a00001131	23101
a00001132	23102
a00001133	23103
a00001134	23104
a00001135	23105
a00001136	23106
a00001137	23107
a00001138	23108
a00001139	23109
a00001140	23110
a00001141	23111
a00001142	23112
a00001143	23113
a00001144	23114
a00001145	23115
a00001146	23116
a00001147	23117
a00001148	23118
a00001149	23119
a00001150	23120
a00001151	23121
a00001152	23122
a00001153	23123
a00001154	23124
