annotation	node
a00000000	20564
a00000337	20565
a00000338	20566
a00000339	20567
a00000340	20568
a00000341	20569
a00000342	20570
a00000343	20571
a00000344	20572
a00000345	20573
a00000346	20574
a00000347	20575
a00000348	20576
a00000349	20577
a00000350	20578
a00000351	20579
a00000352	20580
a00000353	20581
a00000354	20582
a00000355	20583
a00000356	20584
a00000357	20585
a00000358	20586
a00000359	20587
a00000360	20588
a00000361	20589
a00000362	20590
a00000363	20591
a00000364	20592
a00000365	20593
a00000366	20594
a00000367	20595
a00000368	20596
a00000369	20597
a00000370	20598
a00000371	20599
a00000372	20600
a00000373	20601
a00000374	20602
a00000375	20603
a00000376	20604
a00000377	20605
a00000378	20606
a00000379	20607
a00000380	20608
a00000381	20609
a00000382	20610
a00000383	20611
a00000384	20612
a00000385	20613
a00000386	20614
a00000387	20615
a00000388	20616
a00000389	20617
a00000390	20618
a00000391	20619
a00000392	20620
a00000393	20621
a00000394	20622
a00000395	20623
a00000396	20624
a00000397	20625
a00000398	20626
a00000399	20627
a00000400	20628
a00000401	20629
a00000402	20630
a00000403	20631
a00000404	20632
a00000405	20633
a00000406	20634
a00000407	20635
a00000408	20636
a00000409	20637
a00000410	20638
a00000411	20639
a00000412	20640
a00000413	20641
a00000414	20642
a00000415	20643
a00000416	20644
a00000417	20645
a00000418	20646
a00000419	20647
a00000420	20648
a00000421	20649
a00000422	20650
a00000423	20651
a00000424	20652
a00000425	20653
a00000426	20654
a00000427	20655
a00000428	20656
a00000429	20657
a00000430	20658
a00000431	20659
a00000432	20660
a00000433	20661
a00000434	20662
a00000435	20663
a00000436	20664
a00000437	20665
a00000438	20666
a00000439	20667
a00000440	20668
a00000441	20669
a00000442	20670
a00000443	20671
a00000444	20672
a00000445	20673
a00000446	20674
a00000447	20675
a00000448	20676
a00000449	20677
a00000450	20678
a00000451	20679
a00000452	20680
a00000453	20681
a00000454	20682
a00000455	20683
a00000456	20684
a00000457	20685
a00000458	20686
a00000459	20687
a00000460	20688
a00000461	20689
a00000462	20690
a00000463	20691
a00000464	20692
a00000465	20693
a00000466	20694
a00000467	20695
a00000468	20696
a00000469	20697
a00000470	20698
a00000471	20699
a00000472	20700
a00000473	20701
a00000474	20702
a00000475	20703
a00000476	20704
a00000477	20705
a00000478	20706
a00000479	20707
a00000480	20708
a00000481	20709
a00000482	20710
a00000483	20711
a00000484	20712
a00000485	20713
a00000486	20714
a00000487	20715
a00000488	20716
a00000489	20717
a00000490	20718
a00000491	20719
a00000492	20720
a00000493	20721
a00000494	20722
a00000495	20723
a00000496	20724
a00000497	20725
a00000498	20726
a00000499	20727
a00000500	20728
a00000501	20729
a00000502	20730
a00000503	20731
a00000504	20732
a00000505	20733
a00000506	20734
a00000507	20735
a00000508	20736
a00000509	20737
a00000510	20738
a00000511	20739
a00000512	20740
a00000513	20741
a00000514	20742
a00000515	20743
a00000516	20744
a00000517	20745
a00000518	20746
a00000519	20747
a00000520	20748
a00000521	20749
a00000522	20750
a00000523	20751
a00000524	20752
a00000525	20753
a00000526	20754
a00000527	20755
a00000528	20756
a00000529	20757
a00000530	20758
a00000531	20759
a00000532	20760
a00000533	20761
a00000534	20762
a00000535	20763
a00000536	20764
a00000537	20765
a00000538	20766
a00000539	20767
a00000540	20768
a00000541	20769
a00000542	20770
a00000543	20771
a00000544	20772
a00000545	20773
a00000546	20774
a00000547	20775
a00000548	20776
a00000549	20777
a00000550	20778
a00000551	20779
a00000552	20780
a00000553	20781
a00000554	20782
a00000555	20783
a00000556	20784
a00000557	20785
a00000558	20786
a00000559	20787
a00000560	20788
a00000561	20789
a00000562	20790
a00000563	20791
a00000564	20792
a00000565	20793
a00000566	20794
a00000567	20795
a00000568	20796
a00000569	20797
a00000570	20798
a00000571	20799
a00000572	20800
a00000573	20801
a00000574	20802
a00000575	20803
a00000576	20804
a00000577	20805
a00000578	20806
a00000579	20807
a00000580	20808
a00000581	20809
a00000582	20810
a00000583	20811
a00000584	20812
a00000585	20813
a00000586	20814
a00000587	20815
a00000588	20816
a00000589	20817
a00000590	20818
a00000591	20819
a00000592	20820
a00000593	20821
a00000594	20822
a00000595	20823
a00000596	20824
a00000597	20825
a00000598	20826
a00000599	20827
a00000600	20828
a00000601	20829
a00000602	20830
a00000603	20831
a00000604	20832
a00000605	20833
a00000606	20834
a00000607	20835
a00000608	20836
a00000609	20837
a00000610	20838
a00000611	20839
a00000612	20840
a00000613	20841
a00000614	20842
a00000615	20843
a00000616	20844
a00000617	20845
a00000618	20846
a00000619	20847
a00000620	20848
a00000621	20849
a00000622	20850
a00000623	20851
a00000624	20852
a00000625	20853
a00000626	20854
a00000627	20855
a00000628	20856
a00000629	20857
a00000630	20858
a00000631	20859
a00000632	20860
a00000633	20861
a00000634	20862
a00000635	20863
a00000636	20864
a00000637	20865
a00000638	20866
a00000639	20867
a00000640	20868
a00000641	20869
a00000642	20870
a00000643	20871
a00000644	20872
a00000645	20873
a00000646	20874
a00000647	20875
a00000648	20876
a00000649	20877
a00000650	20878
a00000651	20879
a00000652	20880
a00000653	20881
a00000654	20882
a00000655	20883
a00000656	20884
a00000657	20885
a00000658	20886
a00000659	20887
a00000660	20888
a00000661	20889
a00000662	20890
a00000663	20891
a00000664	20892
a00000665	20893
a00000666	20894
a00000667	20895
a00000668	20896
a00000669	20897
a00000670	20898
a00000671	20899
a00000672	20900
a00000673	20901
a00000674	20902
a00000675	20903
a00000676	20904
a00000677	20905
a00000678	20906
a00000679	20907
a00000680	20908
a00000681	20909
a00000682	20910
a00000683	20911
a00000684	20912
a00000685	20913
a00000686	20914
a00000687	20915
a00000688	20916
a00000689	20917
a00000690	20918
a00000691	20919
a00000692	20920
a00000693	20921
a00000694	20922
a00000695	20923
a00000696	20924
a00000697	20925
a00000698	20926
a00000699	20927
a00000700	20928
a00000701	20929
a00000702	20930
a00000703	20931
a00000704	20932
a00000705	20933
a00000706	20934
a00000707	20935
a00000708	20936
a00000709	20937
a00000710	20938
a00000711	20939
a00000712	20940
a00000713	20941
a00000714	20942
a00000715	20943
a00000716	20944
a00000717	20945
a00000718	20946
a00000719	20947
a00000720	20948
a00000721	20949
a00000722	20950
a00000723	20951
a00000724	20952
a00000725	20953
a00000726	20954
a00000727	20955
a00000728	20956
a00000729	20957
a00000730	20958
a00000731	20959
a00000732	20960
a00000733	20961
a00000734	20962
a00000735	20963
a00000736	20964
a00000737	20965
a00000738	20966
a00000739	20967
a00000740	20968
a00000741	20969
a00000742	20970
a00000743	20971
a00000744	20972
a00000745	20973
a00000746	20974
a00000747	20975
a00000748	20976
a00000749	20977
a00000750	20978
a00000751	20979
a00000752	20980
a00000753	20981
a00000754	20982
a00000755	20983
a00000756	20984
a00000757	20985
a00000758	20986
a00000759	20987
a00000760	20988
a00000761	20989
a00000762	20990
a00000763	20991
a00000764	20992
a00000765	20993
a00000766	20994
a00000767	20995
a00000768	20996
a00000769	20997
a00000770	20998
a00000771	20999
a00000772	21000
a00000773	21001
a00000774	21002
a00000775	21003
a00000776	21004
a00000777	21005
a00000778	21006
a00000779	21007
a00000780	21008
a00000781	21009
a00000782	21010
a00000783	21011
a00000784	21012
a00000785	21013
a00000786	21014
a00000787	21015
a00000788	21016
a00000789	21017
a00000790	21018
a00000791	21019
a00000792	21020
a00000793	21021
a00000794	21022
a00000795	21023
a00000796	21024
a00000797	21025
a00000798	21026
a00000799	21027
a00000800	21028
a00000801	21029
a00000802	21030
a00000803	21031
a00000804	21032
a00000805	21033
a00000806	21034
a00000807	21035
a00000808	21036
a00000809	21037
a00000810	21038
a00000811	21039
a00000812	21040
a00000813	21041
a00000814	21042
a00000815	21043
a00000816	21044
a00000817	21045
a00000818	21046
a00000819	21047
a00000820	21048
a00000821	21049
a00000822	21050
a00000823	21051
a00000824	21052
a00000825	21053
a00000826	21054
a00000827	21055
a00000828	21056
a00000829	21057
a00000830	21058
a00000831	21059
a00000832	21060
a00000833	21061
a00000834	21062
a00000835	21063
a00000836	21064
a00000837	21065
a00000838	21066
a00000839	21067
a00000840	21068
a00000841	21069
a00000842	21070
a00000843	21071
a00000844	21072
a00000845	21073
a00000846	21074
a00000847	21075
a00000848	21076
a00000849	21077
a00000850	21078
a00000851	21079
a00000852	21080
a00000853	21081
a00000854	21082
a00000855	21083
a00000856	21084
a00000857	21085
a00000858	21086
a00000859	21087
a00000860	21088
a00000861	21089
a00000862	21090
a00000863	21091
a00000864	21092
a00000865	21093
a00000866	21094
a00000867	21095
a00000868	21096
a00000869	21097
a00000870	21098
a00000871	21099
a00000872	21100
a00000873	21101
a00000874	21102
a00000875	21103
a00000876	21104
a00000877	21105
a00000878	21106
a00000879	21107
a00000880	21108
a00000881	21109
a00000882	21110
a00000883	21111
a00000884	21112
a00000885	21113
a00000886	21114
a00000887	21115
a00000888	21116
a00000889	21117
a00000890	21118
a00000891	21119
a00000892	21120
a00000893	21121
a00000894	21122
a00000895	21123
a00000896	21124
a00000897	21125
a00000898	21126
a00000899	21127
a00000900	21128
a00000901	21129
a00000902	21130
a00000903	21131
a00000904	21132
a00000905	21133
a00000906	21134
a00000907	21135
a00000908	21136
a00000909	21137
a00000910	21138
a00000911	21139
a00000912	21140
a00000913	21141
a00000914	21142
a00000915	21143
a00000916	21144
a00000917	21145
a00000918	21146
