annotation	node
a00000000	11180
a00000226	11181
a00000227	11182
a00000228	11183
a00000229	11184
a00000230	11185
a00000231	11186
a00000232	11187
a00000233	11188
a00000234	11189
a00000235	11190
a00000236	11191
a00000237	11192
a00000238	11193
a00000239	11194
a00000240	11195
a00000241	11196
a00000242	11197
a00000243	11198
a00000244	11199
a00000245	11200
a00000246	11201
a00000247	11202
a00000248	11203
a00000249	11204
a00000250	11205
a00000251	11206
a00000252	11207
a00000253	11208
a00000254	11209
a00000255	11210
a00000256	11211
a00000257	11212
a00000258	11213
a00000259	11214
a00000260	11215
a00000261	11216
a00000262	11217
a00000263	11218
a00000264	11219
a00000265	11220
a00000266	11221
a00000267	11222
a00000268	11223
a00000269	11224
a00000270	11225
a00000271	11226
a00000272	11227
a00000273	11228
a00000274	11229
a00000275	11230
a00000276	11231
a00000277	11232
a00000278	11233
a00000279	11234
a00000280	11235
a00000281	11236
a00000282	11237
a00000283	11238
a00000284	11239
a00000285	11240
a00000286	11241
a00000287	11242
a00000288	11243
a00000289	11244
a00000290	11245
a00000291	11246
a00000292	11247
a00000293	11248
a00000294	11249
a00000295	11250
a00000296	11251
a00000297	11252
a00000298	11253
a00000299	11254
a00000300	11255
a00000301	11256
a00000302	11257
a00000303	11258
a00000304	11259
a00000305	11260
a00000306	11261
a00000307	11262
a00000308	11263
a00000309	11264
a00000310	11265
a00000311	11266
a00000312	11267
a00000313	11268
a00000314	11269
a00000315	11270
a00000316	11271
a00000317	11272
a00000318	11273
a00000319	11274
a00000320	11275
a00000321	11276
a00000322	11277
a00000323	11278
a00000324	11279
a00000325	11280
a00000326	11281
a00000327	11282
a00000328	11283
a00000329	11284
a00000330	11285
a00000331	11286
a00000332	11287
a00000333	11288
a00000334	11289
a00000335	11290
a00000336	11291
a00000337	11292
a00000338	11293
a00000339	11294
a00000340	11295
a00000341	11296
a00000342	11297
a00000343	11298
a00000344	11299
a00000345	11300
a00000346	11301
a00000347	11302
a00000348	11303
a00000349	11304
a00000350	11305
a00000351	11306
a00000352	11307
a00000353	11308
a00000354	11309
a00000355	11310
a00000356	11311
a00000357	11312
a00000358	11313
a00000359	11314
a00000360	11315
a00000361	11316
a00000362	11317
a00000363	11318
a00000364	11319
a00000365	11320
a00000366	11321
a00000367	11322
a00000368	11323
a00000369	11324
a00000370	11325
a00000371	11326
a00000372	11327
a00000373	11328
a00000374	11329
a00000375	11330
a00000376	11331
a00000377	11332
a00000378	11333
a00000379	11334
a00000380	11335
a00000381	11336
a00000382	11337
a00000383	11338
a00000384	11339
a00000385	11340
a00000386	11341
a00000387	11342
a00000388	11343
a00000389	11344
a00000390	11345
a00000391	11346
a00000392	11347
a00000393	11348
a00000394	11349
a00000395	11350
a00000396	11351
a00000397	11352
a00000398	11353
a00000399	11354
a00000400	11355
a00000401	11356
a00000402	11357
a00000403	11358
a00000404	11359
a00000405	11360
a00000406	11361
a00000407	11362
a00000408	11363
a00000409	11364
a00000410	11365
a00000411	11366
a00000412	11367
a00000413	11368
a00000414	11369
