annotation	node
a00000000	9952
a00000179	9953
a00000180	9954
a00000181	9955
a00000182	9956
a00000183	9957
a00000184	9958
a00000185	9959
a00000186	9960
a00000187	9961
a00000188	9962
a00000189	9963
a00000190	9964
a00000191	9965
a00000192	9966
a00000193	9967
a00000194	9968
a00000195	9969
a00000196	9970
a00000197	9971
a00000198	9972
a00000199	9973
a00000200	9974
a00000201	9975
a00000202	9976
a00000203	9977
a00000204	9978
a00000205	9979
a00000206	9980
a00000207	9981
a00000208	9982
a00000209	9983
a00000210	9984
a00000211	9985
a00000212	9986
a00000213	9987
a00000214	9988
a00000215	9989
a00000216	9990
a00000217	9991
a00000218	9992
a00000219	9993
a00000220	9994
a00000221	9995
a00000222	9996
a00000223	9997
a00000224	9998
a00000225	9999
a00000226	10000
a00000227	10001
a00000228	10002
a00000229	10003
a00000230	10004
a00000231	10005
a00000232	10006
a00000233	10007
a00000234	10008
a00000235	10009
a00000236	10010
a00000237	10011
a00000238	10012
a00000239	10013
a00000240	10014
a00000241	10015
a00000242	10016
a00000243	10017
a00000244	10018
a00000245	10019
a00000246	10020
a00000247	10021
a00000248	10022
a00000249	10023
a00000250	10024
a00000251	10025
a00000252	10026
a00000253	10027
a00000254	10028
a00000255	10029
a00000256	10030
a00000257	10031
a00000258	10032
a00000259	10033
a00000260	10034
a00000261	10035
a00000262	10036
a00000263	10037
a00000264	10038
a00000265	10039
a00000266	10040
a00000267	10041
a00000268	10042
a00000269	10043
a00000270	10044
a00000271	10045
a00000272	10046
a00000273	10047
a00000274	10048
a00000275	10049
a00000276	10050
a00000277	10051
a00000278	10052
a00000279	10053
a00000280	10054
a00000281	10055
a00000282	10056
a00000283	10057
a00000284	10058
a00000285	10059
a00000286	10060
a00000287	10061
a00000288	10062
a00000289	10063
a00000290	10064
a00000291	10065
a00000292	10066
a00000293	10067
a00000294	10068
a00000295	10069
a00000296	10070
a00000297	10071
a00000298	10072
a00000299	10073
a00000300	10074
a00000301	10075
a00000302	10076
a00000303	10077
a00000304	10078
a00000305	10079
a00000306	10080
a00000307	10081
a00000308	10082
a00000309	10083
a00000310	10084
a00000311	10085
a00000312	10086
a00000313	10087
a00000314	10088
a00000315	10089
a00000316	10090
a00000317	10091
a00000318	10092
a00000319	10093
a00000320	10094
a00000321	10095
a00000322	10096
a00000323	10097
a00000324	10098
a00000325	10099
a00000326	10100
a00000327	10101
a00000328	10102
a00000329	10103
a00000330	10104
a00000331	10105
a00000332	10106
a00000333	10107
a00000334	10108
a00000335	10109
a00000336	10110
a00000337	10111
a00000338	10112
a00000339	10113
a00000340	10114
a00000341	10115
a00000342	10116
a00000343	10117
a00000344	10118
a00000345	10119
a00000346	10120
a00000347	10121
a00000348	10122
a00000349	10123
a00000350	10124
a00000351	10125
a00000352	10126
a00000353	10127
a00000354	10128
a00000355	10129
a00000356	10130
a00000357	10131
a00000358	10132
a00000359	10133
a00000360	10134
a00000361	10135
a00000362	10136
a00000363	10137
a00000364	10138
a00000365	10139
a00000366	10140
a00000367	10141
a00000368	10142
a00000369	10143
a00000370	10144
a00000371	10145
a00000372	10146
a00000373	10147
a00000374	10148
a00000375	10149
a00000376	10150
a00000377	10151
a00000378	10152
a00000379	10153
a00000380	10154
a00000381	10155
a00000382	10156
a00000383	10157
a00000384	10158
a00000385	10159
a00000386	10160
a00000387	10161
a00000388	10162
a00000389	10163
a00000390	10164
a00000391	10165
a00000392	10166
a00000393	10167
a00000394	10168
a00000395	10169
a00000396	10170
a00000397	10171
a00000398	10172
a00000399	10173
a00000400	10174
a00000401	10175
a00000402	10176
a00000403	10177
a00000404	10178
a00000405	10179
a00000406	10180
a00000407	10181
a00000408	10182
a00000409	10183
a00000410	10184
a00000411	10185
a00000412	10186
a00000413	10187
a00000414	10188
a00000415	10189
a00000416	10190
a00000417	10191
a00000418	10192
a00000419	10193
a00000420	10194
a00000421	10195
a00000422	10196
a00000423	10197
a00000424	10198
a00000425	10199
a00000426	10200
a00000427	10201
a00000428	10202
a00000429	10203
a00000430	10204
a00000431	10205
a00000432	10206
a00000433	10207
a00000434	10208
a00000435	10209
a00000436	10210
a00000437	10211
a00000438	10212
a00000439	10213
a00000440	10214
a00000441	10215
a00000442	10216
a00000443	10217
a00000444	10218
a00000445	10219
a00000446	10220
a00000447	10221
a00000448	10222
a00000449	10223
a00000450	10224
a00000451	10225
a00000452	10226
a00000453	10227
a00000454	10228
a00000455	10229
a00000456	10230
a00000457	10231
a00000458	10232
a00000459	10233
a00000460	10234
a00000461	10235
a00000462	10236
a00000463	10237
a00000464	10238
a00000465	10239
a00000466	10240
a00000467	10241
a00000468	10242
a00000469	10243
a00000470	10244
a00000471	10245
a00000472	10246
a00000473	10247
a00000474	10248
