annotation	node
a00000000	14348
a00000160	14349
a00000161	14350
a00000162	14351
a00000163	14352
a00000164	14353
a00000165	14354
a00000166	14355
a00000167	14356
a00000168	14357
a00000169	14358
a00000170	14359
a00000171	14360
a00000172	14361
a00000173	14362
a00000174	14363
a00000175	14364
a00000176	14365
a00000177	14366
a00000178	14367
a00000179	14368
a00000180	14369
a00000181	14370
a00000182	14371
a00000183	14372
a00000184	14373
a00000185	14374
a00000186	14375
a00000187	14376
a00000188	14377
a00000189	14378
a00000190	14379
a00000191	14380
a00000192	14381
a00000193	14382
a00000194	14383
a00000195	14384
a00000196	14385
a00000197	14386
a00000198	14387
a00000199	14388
a00000200	14389
a00000201	14390
a00000202	14391
a00000203	14392
a00000204	14393
a00000205	14394
a00000206	14395
a00000207	14396
a00000208	14397
a00000209	14398
a00000210	14399
a00000211	14400
a00000212	14401
a00000213	14402
a00000214	14403
a00000215	14404
a00000216	14405
a00000217	14406
a00000218	14407
a00000219	14408
a00000220	14409
a00000221	14410
a00000222	14411
a00000223	14412
a00000224	14413
a00000225	14414
a00000226	14415
a00000227	14416
a00000228	14417
a00000229	14418
a00000230	14419
a00000231	14420
a00000232	14421
a00000233	14422
a00000234	14423
a00000235	14424
a00000236	14425
a00000237	14426
a00000238	14427
a00000239	14428
a00000240	14429
a00000241	14430
a00000242	14431
a00000243	14432
a00000244	14433
a00000245	14434
a00000246	14435
a00000247	14436
a00000248	14437
a00000249	14438
a00000250	14439
a00000251	14440
a00000252	14441
a00000253	14442
a00000254	14443
a00000255	14444
a00000256	14445
a00000257	14446
a00000258	14447
a00000259	14448
a00000260	14449
a00000261	14450
a00000262	14451
a00000263	14452
a00000264	14453
a00000265	14454
a00000266	14455
a00000267	14456
a00000268	14457
a00000269	14458
a00000270	14459
a00000271	14460
a00000272	14461
a00000273	14462
a00000274	14463
a00000275	14464
a00000276	14465
a00000277	14466
a00000278	14467
a00000279	14468
a00000280	14469
a00000281	14470
a00000282	14471
a00000283	14472
a00000284	14473
a00000285	14474
a00000286	14475
a00000287	14476
a00000288	14477
a00000289	14478
a00000290	14479
a00000291	14480
a00000292	14481
a00000293	14482
a00000294	14483
a00000295	14484
a00000296	14485
a00000297	14486
a00000298	14487
a00000299	14488
a00000300	14489
a00000301	14490
a00000302	14491
a00000303	14492
a00000304	14493
a00000305	14494
a00000306	14495
a00000307	14496
a00000308	14497
a00000309	14498
a00000310	14499
a00000311	14500
a00000312	14501
a00000313	14502
a00000314	14503
a00000315	14504
a00000316	14505
a00000317	14506
a00000318	14507
a00000319	14508
a00000320	14509
a00000321	14510
a00000322	14511
a00000323	14512
a00000324	14513
a00000325	14514
a00000326	14515
a00000327	14516
a00000328	14517
a00000329	14518
a00000330	14519
a00000331	14520
a00000332	14521
a00000333	14522
a00000334	14523
a00000335	14524
a00000336	14525
a00000337	14526
a00000338	14527
a00000339	14528
a00000340	14529
a00000341	14530
a00000342	14531
a00000343	14532
a00000344	14533
a00000345	14534
a00000346	14535
a00000347	14536
a00000348	14537
a00000349	14538
a00000350	14539
a00000351	14540
a00000352	14541
a00000353	14542
a00000354	14543
a00000355	14544
a00000356	14545
a00000357	14546
a00000358	14547
a00000359	14548
a00000360	14549
a00000361	14550
a00000362	14551
a00000363	14552
