annotation	node
a00000000	23257
a00000321	23258
a00000322	23259
a00000323	23260
a00000324	23261
a00000325	23262
a00000326	23263
a00000327	23264
a00000328	23265
a00000329	23266
a00000330	23267
a00000331	23268
a00000332	23269
a00000333	23270
a00000334	23271
a00000335	23272
a00000336	23273
a00000337	23274
a00000338	23275
a00000339	23276
a00000340	23277
a00000341	23278
a00000342	23279
a00000343	23280
a00000344	23281
a00000345	23282
a00000346	23283
a00000347	23284
a00000348	23285
a00000349	23286
a00000350	23287
a00000351	23288
a00000352	23289
a00000353	23290
a00000354	23291
a00000355	23292
a00000356	23293
a00000357	23294
a00000358	23295
a00000359	23296
a00000360	23297
a00000361	23298
a00000362	23299
a00000363	23300
a00000364	23301
a00000365	23302
a00000366	23303
a00000367	23304
a00000368	23305
a00000369	23306
a00000370	23307
a00000371	23308
a00000372	23309
a00000373	23310
a00000374	23311
a00000375	23312
a00000376	23313
a00000377	23314
a00000378	23315
a00000379	23316
a00000380	23317
a00000381	23318
a00000382	23319
a00000383	23320
a00000384	23321
a00000385	23322
a00000386	23323
a00000387	23324
a00000388	23325
a00000389	23326
a00000390	23327
a00000391	23328
a00000392	23329
a00000393	23330
a00000394	23331
a00000395	23332
a00000396	23333
a00000397	23334
a00000398	23335
a00000399	23336
a00000400	23337
a00000401	23338
a00000402	23339
a00000403	23340
a00000404	23341
a00000405	23342
a00000406	23343
a00000407	23344
a00000408	23345
a00000409	23346
a00000410	23347
a00000411	23348
a00000412	23349
a00000413	23350
a00000414	23351
a00000415	23352
a00000416	23353
a00000417	23354
a00000418	23355
a00000419	23356
a00000420	23357
a00000421	23358
a00000422	23359
a00000423	23360
a00000424	23361
a00000425	23362
a00000426	23363
a00000427	23364
a00000428	23365
a00000429	23366
a00000430	23367
a00000431	23368
a00000432	23369
a00000433	23370
a00000434	23371
a00000435	23372
a00000436	23373
a00000437	23374
a00000438	23375
a00000439	23376
a00000440	23377
a00000441	23378
a00000442	23379
a00000443	23380
a00000444	23381
a00000445	23382
a00000446	23383
a00000447	23384
a00000448	23385
a00000449	23386
a00000450	23387
a00000451	23388
a00000452	23389
a00000453	23390
a00000454	23391
a00000455	23392
a00000456	23393
a00000457	23394
a00000458	23395
a00000459	23396
a00000460	23397
a00000461	23398
a00000462	23399
a00000463	23400
a00000464	23401
a00000465	23402
a00000466	23403
a00000467	23404
a00000468	23405
a00000469	23406
a00000470	23407
a00000471	23408
a00000472	23409
a00000473	23410
a00000474	23411
a00000475	23412
a00000476	23413
a00000477	23414
a00000478	23415
a00000479	23416
a00000480	23417
a00000481	23418
a00000482	23419
a00000483	23420
a00000484	23421
a00000485	23422
a00000486	23423
a00000487	23424
a00000488	23425
a00000489	23426
a00000490	23427
a00000491	23428
a00000492	23429
a00000493	23430
a00000494	23431
a00000495	23432
a00000496	23433
a00000497	23434
a00000498	23435
a00000499	23436
a00000500	23437
a00000501	23438
a00000502	23439
a00000503	23440
a00000504	23441
a00000505	23442
a00000506	23443
a00000507	23444
a00000508	23445
a00000509	23446
a00000510	23447
a00000511	23448
a00000512	23449
a00000513	23450
a00000514	23451
a00000515	23452
a00000516	23453
a00000517	23454
a00000518	23455
a00000519	23456
a00000520	23457
a00000521	23458
a00000522	23459
a00000523	23460
a00000524	23461
a00000525	23462
a00000526	23463
a00000527	23464
a00000528	23465
a00000529	23466
a00000530	23467
a00000531	23468
a00000532	23469
a00000533	23470
a00000534	23471
a00000535	23472
a00000536	23473
a00000537	23474
a00000538	23475
a00000539	23476
a00000540	23477
a00000541	23478
a00000542	23479
a00000543	23480
a00000544	23481
a00000545	23482
a00000546	23483
a00000547	23484
a00000548	23485
a00000549	23486
a00000550	23487
a00000551	23488
a00000552	23489
a00000553	23490
a00000554	23491
a00000555	23492
a00000556	23493
a00000557	23494
a00000558	23495
a00000559	23496
a00000560	23497
a00000561	23498
a00000562	23499
a00000563	23500
a00000564	23501
a00000565	23502
a00000566	23503
a00000567	23504
a00000568	23505
a00000569	23506
a00000570	23507
a00000571	23508
a00000572	23509
a00000573	23510
a00000574	23511
a00000575	23512
a00000576	23513
a00000577	23514
a00000578	23515
a00000579	23516
a00000580	23517
a00000581	23518
a00000582	23519
a00000583	23520
a00000584	23521
a00000585	23522
a00000586	23523
a00000587	23524
a00000588	23525
a00000589	23526
a00000590	23527
a00000591	23528
a00000592	23529
a00000593	23530
a00000594	23531
a00000595	23532
a00000596	23533
a00000597	23534
a00000598	23535
a00000599	23536
a00000600	23537
a00000601	23538
a00000602	23539
a00000603	23540
a00000604	23541
a00000605	23542
a00000606	23543
a00000607	23544
a00000608	23545
a00000609	23546
a00000610	23547
a00000611	23548
a00000612	23549
a00000613	23550
a00000614	23551
a00000615	23552
a00000616	23553
a00000617	23554
a00000618	23555
a00000619	23556
a00000620	23557
a00000621	23558
a00000622	23559
a00000623	23560
a00000624	23561
a00000625	23562
a00000626	23563
a00000627	23564
a00000628	23565
a00000629	23566
a00000630	23567
a00000631	23568
a00000632	23569
a00000633	23570
a00000634	23571
a00000635	23572
a00000636	23573
a00000637	23574
a00000638	23575
a00000639	23576
a00000640	23577
a00000641	23578
a00000642	23579
a00000643	23580
a00000644	23581
a00000645	23582
a00000646	23583
a00000647	23584
a00000648	23585
a00000649	23586
a00000650	23587
a00000651	23588
a00000652	23589
a00000653	23590
a00000654	23591
a00000655	23592
a00000656	23593
a00000657	23594
a00000658	23595
a00000659	23596
a00000660	23597
a00000661	23598
a00000662	23599
a00000663	23600
a00000664	23601
a00000665	23602
a00000666	23603
a00000667	23604
a00000668	23605
a00000669	23606
a00000670	23607
a00000671	23608
a00000672	23609
a00000673	23610
a00000674	23611
a00000675	23612
a00000676	23613
a00000677	23614
a00000678	23615
a00000679	23616
a00000680	23617
a00000681	23618
a00000682	23619
a00000683	23620
a00000684	23621
a00000685	23622
a00000686	23623
a00000687	23624
a00000688	23625
a00000689	23626
a00000690	23627
a00000691	23628
a00000692	23629
a00000693	23630
a00000694	23631
a00000695	23632
a00000696	23633
a00000697	23634
a00000698	23635
a00000699	23636
a00000700	23637
a00000701	23638
a00000702	23639
a00000703	23640
a00000704	23641
a00000705	23642
a00000706	23643
a00000707	23644
a00000708	23645
a00000709	23646
a00000710	23647
a00000711	23648
a00000712	23649
a00000713	23650
a00000714	23651
a00000715	23652
a00000716	23653
