annotation	node
a00000000	19733
a00000378	19734
a00000379	19735
a00000380	19736
a00000381	19737
a00000382	19738
a00000383	19739
a00000384	19740
a00000385	19741
a00000386	19742
a00000387	19743
a00000388	19744
a00000389	19745
a00000390	19746
a00000391	19747
a00000392	19748
a00000393	19749
a00000394	19750
a00000395	19751
a00000396	19752
a00000397	19753
a00000398	19754
a00000399	19755
a00000400	19756
a00000401	19757
a00000402	19758
a00000403	19759
a00000404	19760
a00000405	19761
a00000406	19762
a00000407	19763
a00000408	19764
a00000409	19765
a00000410	19766
a00000411	19767
a00000412	19768
a00000413	19769
a00000414	19770
a00000415	19771
a00000416	19772
a00000417	19773
a00000418	19774
a00000419	19775
a00000420	19776
a00000421	19777
a00000422	19778
a00000423	19779
a00000424	19780
a00000425	19781
a00000426	19782
a00000427	19783
a00000428	19784
a00000429	19785
a00000430	19786
a00000431	19787
a00000432	19788
a00000433	19789
a00000434	19790
a00000435	19791
a00000436	19792
a00000437	19793
a00000438	19794
a00000439	19795
a00000440	19796
a00000441	19797
a00000442	19798
a00000443	19799
a00000444	19800
a00000445	19801
a00000446	19802
a00000447	19803
a00000448	19804
a00000449	19805
a00000450	19806
a00000451	19807
a00000452	19808
a00000453	19809
a00000454	19810
a00000455	19811
a00000456	19812
a00000457	19813
a00000458	19814
a00000459	19815
a00000460	19816
a00000461	19817
a00000462	19818
a00000463	19819
a00000464	19820
a00000465	19821
a00000466	19822
a00000467	19823
a00000468	19824
a00000469	19825
a00000470	19826
a00000471	19827
a00000472	19828
a00000473	19829
a00000474	19830
a00000475	19831
a00000476	19832
a00000477	19833
a00000478	19834
a00000479	19835
a00000480	19836
a00000481	19837
a00000482	19838
a00000483	19839
a00000484	19840
a00000485	19841
a00000486	19842
a00000487	19843
a00000488	19844
a00000489	19845
a00000490	19846
a00000491	19847
a00000492	19848
a00000493	19849
a00000494	19850
a00000495	19851
a00000496	19852
a00000497	19853
a00000498	19854
a00000499	19855
a00000500	19856
a00000501	19857
a00000502	19858
a00000503	19859
a00000504	19860
a00000505	19861
a00000506	19862
a00000507	19863
a00000508	19864
a00000509	19865
a00000510	19866
a00000511	19867
a00000512	19868
a00000513	19869
a00000514	19870
a00000515	19871
a00000516	19872
a00000517	19873
a00000518	19874
a00000519	19875
a00000520	19876
a00000521	19877
a00000522	19878
a00000523	19879
a00000524	19880
a00000525	19881
a00000526	19882
a00000527	19883
a00000528	19884
a00000529	19885
a00000530	19886
a00000531	19887
a00000532	19888
a00000533	19889
a00000534	19890
a00000535	19891
a00000536	19892
a00000537	19893
a00000538	19894
a00000539	19895
a00000540	19896
a00000541	19897
a00000542	19898
a00000543	19899
a00000544	19900
a00000545	19901
a00000546	19902
a00000547	19903
a00000548	19904
a00000549	19905
a00000550	19906
a00000551	19907
a00000552	19908
a00000553	19909
a00000554	19910
a00000555	19911
a00000556	19912
a00000557	19913
a00000558	19914
a00000559	19915
a00000560	19916
a00000561	19917
a00000562	19918
a00000563	19919
a00000564	19920
a00000565	19921
a00000566	19922
a00000567	19923
a00000568	19924
a00000569	19925
a00000570	19926
a00000571	19927
a00000572	19928
a00000573	19929
a00000574	19930
a00000575	19931
a00000576	19932
a00000577	19933
a00000578	19934
a00000579	19935
a00000580	19936
a00000581	19937
a00000582	19938
a00000583	19939
a00000584	19940
a00000585	19941
a00000586	19942
a00000587	19943
a00000588	19944
a00000589	19945
a00000590	19946
a00000591	19947
a00000592	19948
a00000593	19949
a00000594	19950
a00000595	19951
a00000596	19952
a00000597	19953
a00000598	19954
a00000599	19955
a00000600	19956
a00000601	19957
a00000602	19958
a00000603	19959
a00000604	19960
a00000605	19961
a00000606	19962
a00000607	19963
a00000608	19964
a00000609	19965
a00000610	19966
a00000611	19967
a00000612	19968
a00000613	19969
a00000614	19970
a00000615	19971
a00000616	19972
a00000617	19973
a00000618	19974
a00000619	19975
a00000620	19976
a00000621	19977
a00000622	19978
a00000623	19979
a00000624	19980
a00000625	19981
a00000626	19982
a00000627	19983
a00000628	19984
a00000629	19985
a00000630	19986
a00000631	19987
a00000632	19988
a00000633	19989
a00000634	19990
a00000635	19991
a00000636	19992
a00000637	19993
a00000638	19994
a00000639	19995
a00000640	19996
a00000641	19997
a00000642	19998
a00000643	19999
a00000644	20000
a00000645	20001
a00000646	20002
a00000647	20003
a00000648	20004
a00000649	20005
a00000650	20006
a00000651	20007
a00000652	20008
a00000653	20009
a00000654	20010
a00000655	20011
a00000656	20012
a00000657	20013
a00000658	20014
a00000659	20015
a00000660	20016
a00000661	20017
a00000662	20018
a00000663	20019
a00000664	20020
a00000665	20021
a00000666	20022
a00000667	20023
a00000668	20024
a00000669	20025
a00000670	20026
a00000671	20027
a00000672	20028
a00000673	20029
a00000674	20030
a00000675	20031
a00000676	20032
a00000677	20033
a00000678	20034
a00000679	20035
a00000680	20036
a00000681	20037
a00000682	20038
a00000683	20039
a00000684	20040
a00000685	20041
a00000686	20042
a00000687	20043
a00000688	20044
a00000689	20045
a00000690	20046
a00000691	20047
a00000692	20048
a00000693	20049
a00000694	20050
a00000695	20051
a00000696	20052
a00000697	20053
a00000698	20054
a00000699	20055
a00000700	20056
a00000701	20057
a00000702	20058
a00000703	20059
a00000704	20060
a00000705	20061
a00000706	20062
a00000707	20063
a00000708	20064
a00000709	20065
a00000710	20066
a00000711	20067
a00000712	20068
a00000713	20069
a00000714	20070
a00000715	20071
a00000716	20072
a00000717	20073
a00000718	20074
a00000719	20075
a00000720	20076
a00000721	20077
a00000722	20078
a00000723	20079
a00000724	20080
a00000725	20081
a00000726	20082
a00000727	20083
a00000728	20084
a00000729	20085
a00000730	20086
a00000731	20087
a00000732	20088
a00000733	20089
a00000734	20090
a00000735	20091
a00000736	20092
a00000737	20093
a00000738	20094
a00000739	20095
a00000740	20096
a00000741	20097
a00000742	20098
a00000743	20099
a00000744	20100
a00000745	20101
a00000746	20102
a00000747	20103
a00000748	20104
a00000749	20105
a00000750	20106
a00000751	20107
a00000752	20108
a00000753	20109
a00000754	20110
a00000755	20111
a00000756	20112
a00000757	20113
a00000758	20114
a00000759	20115
a00000760	20116
a00000761	20117
a00000762	20118
a00000763	20119
a00000764	20120
a00000765	20121
a00000766	20122
a00000767	20123
a00000768	20124
a00000769	20125
a00000770	20126
a00000771	20127
a00000772	20128
a00000773	20129
a00000774	20130
a00000775	20131
a00000776	20132
a00000777	20133
a00000778	20134
a00000779	20135
a00000780	20136
a00000781	20137
a00000782	20138
a00000783	20139
a00000784	20140
a00000785	20141
a00000786	20142
a00000787	20143
a00000788	20144
a00000789	20145
a00000790	20146
a00000791	20147
a00000792	20148
a00000793	20149
a00000794	20150
a00000795	20151
a00000796	20152
a00000797	20153
a00000798	20154
a00000799	20155
a00000800	20156
a00000801	20157
a00000802	20158
a00000803	20159
a00000804	20160
a00000805	20161
a00000806	20162
a00000807	20163
a00000808	20164
a00000809	20165
a00000810	20166
a00000811	20167
a00000812	20168
a00000813	20169
a00000814	20170
a00000815	20171
a00000816	20172
a00000817	20173
