annotation	node
a00000000	20429
a00000287	20430
a00000288	20431
a00000289	20432
a00000290	20433
a00000291	20434
a00000292	20435
a00000293	20436
a00000294	20437
a00000295	20438
a00000296	20439
a00000297	20440
a00000298	20441
a00000299	20442
a00000300	20443
a00000301	20444
a00000302	20445
a00000303	20446
a00000304	20447
a00000305	20448
a00000306	20449
a00000307	20450
a00000308	20451
a00000309	20452
a00000310	20453
a00000311	20454
a00000312	20455
a00000313	20456
a00000314	20457
a00000315	20458
a00000316	20459
a00000317	20460
a00000318	20461
a00000319	20462
a00000320	20463
a00000321	20464
a00000322	20465
a00000323	20466
a00000324	20467
a00000325	20468
a00000326	20469
a00000327	20470
a00000328	20471
a00000329	20472
a00000330	20473
a00000331	20474
a00000332	20475
a00000333	20476
a00000334	20477
a00000335	20478
a00000336	20479
a00000337	20480
a00000338	20481
a00000339	20482
a00000340	20483
a00000341	20484
a00000342	20485
a00000343	20486
a00000344	20487
a00000345	20488
a00000346	20489
a00000347	20490
a00000348	20491
a00000349	20492
a00000350	20493
a00000351	20494
a00000352	20495
a00000353	20496
a00000354	20497
a00000355	20498
a00000356	20499
a00000357	20500
a00000358	20501
a00000359	20502
a00000360	20503
a00000361	20504
a00000362	20505
a00000363	20506
a00000364	20507
a00000365	20508
a00000366	20509
a00000367	20510
a00000368	20511
a00000369	20512
a00000370	20513
a00000371	20514
a00000372	20515
a00000373	20516
a00000374	20517
a00000375	20518
a00000376	20519
a00000377	20520
a00000378	20521
a00000379	20522
a00000380	20523
a00000381	20524
a00000382	20525
a00000383	20526
a00000384	20527
a00000385	20528
a00000386	20529
a00000387	20530
a00000388	20531
a00000389	20532
a00000390	20533
a00000391	20534
a00000392	20535
a00000393	20536
a00000394	20537
a00000395	20538
a00000396	20539
a00000397	20540
a00000398	20541
a00000399	20542
a00000400	20543
a00000401	20544
a00000402	20545
a00000403	20546
a00000404	20547
a00000405	20548
a00000406	20549
a00000407	20550
a00000408	20551
a00000409	20552
a00000410	20553
a00000411	20554
a00000412	20555
a00000413	20556
a00000414	20557
a00000415	20558
a00000416	20559
a00000417	20560
a00000418	20561
a00000419	20562
a00000420	20563
a00000421	20564
a00000422	20565
a00000423	20566
a00000424	20567
a00000425	20568
a00000426	20569
a00000427	20570
a00000428	20571
a00000429	20572
a00000430	20573
a00000431	20574
a00000432	20575
a00000433	20576
a00000434	20577
a00000435	20578
a00000436	20579
a00000437	20580
a00000438	20581
a00000439	20582
a00000440	20583
a00000441	20584
a00000442	20585
a00000443	20586
a00000444	20587
a00000445	20588
a00000446	20589
a00000447	20590
a00000448	20591
a00000449	20592
a00000450	20593
a00000451	20594
a00000452	20595
a00000453	20596
a00000454	20597
a00000455	20598
a00000456	20599
a00000457	20600
a00000458	20601
a00000459	20602
a00000460	20603
a00000461	20604
a00000462	20605
a00000463	20606
a00000464	20607
a00000465	20608
a00000466	20609
a00000467	20610
a00000468	20611
a00000469	20612
a00000470	20613
a00000471	20614
a00000472	20615
a00000473	20616
a00000474	20617
a00000475	20618
a00000476	20619
a00000477	20620
a00000478	20621
a00000479	20622
a00000480	20623
a00000481	20624
a00000482	20625
a00000483	20626
a00000484	20627
a00000485	20628
a00000486	20629
a00000487	20630
a00000488	20631
a00000489	20632
a00000490	20633
a00000491	20634
a00000492	20635
a00000493	20636
a00000494	20637
a00000495	20638
a00000496	20639
a00000497	20640
a00000498	20641
a00000499	20642
a00000500	20643
a00000501	20644
a00000502	20645
a00000503	20646
a00000504	20647
a00000505	20648
a00000506	20649
a00000507	20650
a00000508	20651
a00000509	20652
a00000510	20653
a00000511	20654
a00000512	20655
a00000513	20656
a00000514	20657
a00000515	20658
a00000516	20659
a00000517	20660
a00000518	20661
a00000519	20662
a00000520	20663
a00000521	20664
a00000522	20665
a00000523	20666
a00000524	20667
a00000525	20668
a00000526	20669
a00000527	20670
a00000528	20671
a00000529	20672
a00000530	20673
a00000531	20674
a00000532	20675
a00000533	20676
a00000534	20677
a00000535	20678
a00000536	20679
a00000537	20680
a00000538	20681
a00000539	20682
a00000540	20683
a00000541	20684
a00000542	20685
a00000543	20686
a00000544	20687
a00000545	20688
a00000546	20689
a00000547	20690
a00000548	20691
a00000549	20692
a00000550	20693
a00000551	20694
a00000552	20695
a00000553	20696
a00000554	20697
a00000555	20698
a00000556	20699
a00000557	20700
a00000558	20701
a00000559	20702
a00000560	20703
a00000561	20704
a00000562	20705
a00000563	20706
a00000564	20707
a00000565	20708
a00000566	20709
a00000567	20710
a00000568	20711
a00000569	20712
a00000570	20713
a00000571	20714
a00000572	20715
a00000573	20716
a00000574	20717
a00000575	20718
a00000576	20719
a00000577	20720
a00000578	20721
a00000579	20722
a00000580	20723
a00000581	20724
a00000582	20725
a00000583	20726
a00000584	20727
a00000585	20728
a00000586	20729
a00000587	20730
a00000588	20731
a00000589	20732
a00000590	20733
a00000591	20734
a00000592	20735
a00000593	20736
a00000594	20737
a00000595	20738
a00000596	20739
a00000597	20740
a00000598	20741
a00000599	20742
a00000600	20743
a00000601	20744
a00000602	20745
a00000603	20746
a00000604	20747
a00000605	20748
a00000606	20749
a00000607	20750
a00000608	20751
a00000609	20752
a00000610	20753
a00000611	20754
a00000612	20755
a00000613	20756
a00000614	20757
a00000615	20758
a00000616	20759
a00000617	20760
a00000618	20761
a00000619	20762
a00000620	20763
a00000621	20764
a00000622	20765
a00000623	20766
a00000624	20767
a00000625	20768
a00000626	20769
a00000627	20770
a00000628	20771
a00000629	20772
a00000630	20773
a00000631	20774
a00000632	20775
a00000633	20776
a00000634	20777
a00000635	20778
a00000636	20779
a00000637	20780
a00000638	20781
a00000639	20782
a00000640	20783
a00000641	20784
a00000642	20785
a00000643	20786
a00000644	20787
a00000645	20788
a00000646	20789
a00000647	20790
a00000648	20791
a00000649	20792
a00000650	20793
a00000651	20794
a00000652	20795
a00000653	20796
a00000654	20797
a00000655	20798
a00000656	20799
a00000657	20800
a00000658	20801
a00000659	20802
a00000660	20803
a00000661	20804
a00000662	20805
a00000663	20806
