annotation	node
a00000000	1981
a00000016	1982
a00000017	1983
a00000018	1984
a00000019	1985
a00000020	1986
a00000021	1987
a00000022	1988
a00000023	1989
a00000024	1990
a00000025	1991
a00000026	1992
a00000027	1993
a00000028	1994
a00000029	1995
a00000030	1996
a00000031	1997
a00000032	1998
a00000033	1999
a00000034	2000
a00000035	2001
a00000036	2002
a00000037	2003
a00000038	2004
a00000039	2005
a00000040	2006
a00000041	2007
a00000042	2008
a00000043	2009
a00000044	2010
a00000045	2011
a00000046	2012
a00000047	2013
a00000048	2014
a00000049	2015
a00000050	2016
a00000051	2017
a00000052	2018
a00000053	2019
a00000054	2020
a00000055	2021
a00000056	2022
a00000057	2023
a00000058	2024
a00000059	2025
a00000060	2026
a00000061	2027
a00000062	2028
a00000063	2029
a00000064	2030
a00000065	2031
a00000066	2032
a00000067	2033
a00000068	2034
a00000069	2035
a00000070	2036
a00000071	2037
a00000072	2038
a00000073	2039
a00000074	2040
a00000075	2041
a00000076	2042
a00000077	2043
a00000078	2044
a00000079	2045
a00000080	2046
a00000081	2047
a00000082	2048
a00000083	2049
a00000084	2050
a00000085	2051
a00000086	2052
a00000087	2053
a00000088	2054
a00000089	2055
a00000090	2056
a00000091	2057
a00000092	2058
a00000093	2059
a00000094	2060
a00000095	2061
a00000096	2062
a00000097	2063
a00000098	2064
a00000099	2065
a00000100	2066
a00000101	2067
a00000102	2068
a00000103	2069
a00000104	2070
a00000105	2071
a00000106	2072
a00000107	2073
a00000108	2074
a00000109	2075
a00000110	2076
a00000111	2077
a00000112	2078
a00000113	2079
a00000114	2080
a00000115	2081
a00000116	2082
a00000117	2083
a00000118	2084
a00000119	2085
a00000120	2086
a00000121	2087
a00000122	2088
a00000123	2089
a00000124	2090
a00000125	2091
a00000126	2092
a00000127	2093
a00000128	2094
a00000129	2095
a00000130	2096
a00000131	2097
a00000132	2098
a00000133	2099
a00000134	2100
a00000135	2101
a00000136	2102
a00000137	2103
a00000138	2104
a00000139	2105
a00000140	2106
a00000141	2107
a00000142	2108
a00000143	2109
a00000144	2110
a00000145	2111
a00000146	2112
a00000147	2113
a00000148	2114
a00000149	2115
a00000150	2116
a00000151	2117
a00000152	2118
a00000153	2119
a00000154	2120
a00000155	2121
a00000156	2122
a00000157	2123
a00000158	2124
a00000159	2125
a00000160	2126
a00000161	2127
a00000162	2128
a00000163	2129
a00000164	2130
a00000165	2131
a00000166	2132
a00000167	2133
a00000168	2134
a00000169	2135
a00000170	2136
a00000171	2137
a00000172	2138
a00000173	2139
a00000174	2140
a00000175	2141
a00000176	2142
a00000177	2143
a00000178	2144
a00000179	2145
a00000180	2146
a00000181	2147
a00000182	2148
a00000183	2149
a00000184	2150
a00000185	2151
a00000186	2152
a00000187	2153
a00000188	2154
a00000189	2155
a00000190	2156
a00000191	2157
a00000192	2158
a00000193	2159
a00000194	2160
a00000195	2161
a00000196	2162
a00000197	2163
a00000198	2164
a00000199	2165
a00000200	2166
a00000201	2167
a00000202	2168
a00000203	2169
a00000204	2170
a00000205	2171
a00000206	2172
a00000207	2173
a00000208	2174
a00000209	2175
a00000210	2176
a00000211	2177
a00000212	2178
a00000213	2179
a00000214	2180
a00000215	2181
a00000216	2182
a00000217	2183
a00000218	2184
a00000219	2185
a00000220	2186
a00000221	2187
a00000222	2188
a00000223	2189
a00000224	2190
a00000225	2191
a00000226	2192
a00000227	2193
a00000228	2194
a00000229	2195
a00000230	2196
a00000231	2197
a00000232	2198
a00000233	2199
a00000234	2200
a00000235	2201
a00000236	2202
a00000237	2203
a00000238	2204
a00000239	2205
a00000240	2206
a00000241	2207
a00000242	2208
a00000243	2209
a00000244	2210
a00000245	2211
a00000246	2212
a00000247	2213
a00000248	2214
a00000249	2215
a00000250	2216
a00000251	2217
a00000252	2218
a00000253	2219
a00000254	2220
a00000255	2221
a00000256	2222
a00000257	2223
a00000258	2224
a00000259	2225
a00000260	2226
a00000261	2227
a00000262	2228
a00000001	2229
a00000002	2230
a00000003	2231
a00000004	2232
a00000005	2233
a00000006	2234
a00000007	2235
a00000008	2236
a00000009	2237
a00000010	2238
a00000011	2239
a00000012	2240
a00000013	2241
a00000014	2242
a00000015	2243
