annotation	node
a00000000	96
a00000012	97
a00000013	98
a00000014	99
a00000015	100
a00000016	101
a00000017	102
a00000018	103
a00000019	104
a00000020	105
a00000021	106
a00000022	107
a00000023	108
a00000024	109
a00000025	110
a00000026	111
a00000027	112
a00000028	113
a00000029	114
a00000030	115
a00000031	116
a00000032	117
a00000033	118
a00000034	119
a00000035	120
a00000036	121
a00000037	122
a00000038	123
a00000039	124
a00000040	125
a00000041	126
a00000042	127
a00000043	128
a00000044	129
a00000045	130
a00000046	131
a00000047	132
a00000048	133
a00000049	134
a00000050	135
a00000051	136
a00000052	137
a00000053	138
a00000054	139
a00000055	140
a00000056	141
a00000057	142
a00000058	143
a00000059	144
a00000060	145
a00000061	146
a00000062	147
a00000063	148
a00000064	149
a00000065	150
a00000066	151
a00000067	152
a00000068	153
a00000069	154
a00000070	155
a00000071	156
a00000072	157
a00000073	158
a00000074	159
a00000075	160
a00000076	161
a00000077	162
a00000078	163
a00000079	164
a00000080	165
a00000081	166
a00000082	167
a00000083	168
a00000084	169
a00000085	170
a00000086	171
a00000087	172
a00000088	173
a00000089	174
a00000090	175
a00000091	176
a00000092	177
a00000093	178
a00000094	179
a00000095	180
a00000096	181
a00000097	182
a00000098	183
a00000099	184
a00000100	185
a00000101	186
a00000102	187
a00000103	188
a00000104	189
a00000105	190
a00000106	191
a00000001	192
a00000002	193
a00000003	194
a00000004	195
a00000005	196
a00000006	197
a00000007	198
a00000008	199
a00000009	200
a00000010	201
a00000011	202
