annotation	node
a00000000	15550
a00000210	15551
a00000211	15552
a00000212	15553
a00000213	15554
a00000214	15555
a00000215	15556
a00000216	15557
a00000217	15558
a00000218	15559
a00000219	15560
a00000220	15561
a00000221	15562
a00000222	15563
a00000223	15564
a00000224	15565
a00000225	15566
a00000226	15567
a00000227	15568
a00000228	15569
a00000229	15570
a00000230	15571
a00000231	15572
a00000232	15573
a00000233	15574
a00000234	15575
a00000235	15576
a00000236	15577
a00000237	15578
a00000238	15579
a00000239	15580
a00000240	15581
a00000241	15582
a00000242	15583
a00000243	15584
a00000244	15585
a00000245	15586
a00000246	15587
a00000247	15588
a00000248	15589
a00000249	15590
a00000250	15591
a00000251	15592
a00000252	15593
a00000253	15594
a00000254	15595
a00000255	15596
a00000256	15597
a00000257	15598
a00000258	15599
a00000259	15600
a00000260	15601
a00000261	15602
a00000262	15603
a00000263	15604
a00000264	15605
a00000265	15606
a00000266	15607
a00000267	15608
a00000268	15609
a00000269	15610
a00000270	15611
a00000271	15612
a00000272	15613
a00000273	15614
a00000274	15615
a00000275	15616
a00000276	15617
a00000277	15618
a00000278	15619
a00000279	15620
a00000280	15621
a00000281	15622
a00000282	15623
a00000283	15624
a00000284	15625
a00000285	15626
a00000286	15627
a00000287	15628
a00000288	15629
a00000289	15630
a00000290	15631
a00000291	15632
a00000292	15633
a00000293	15634
a00000294	15635
a00000295	15636
a00000296	15637
a00000297	15638
a00000298	15639
a00000299	15640
a00000300	15641
a00000301	15642
a00000302	15643
a00000303	15644
a00000304	15645
a00000305	15646
a00000306	15647
a00000307	15648
a00000308	15649
a00000309	15650
a00000310	15651
a00000311	15652
a00000312	15653
a00000313	15654
a00000314	15655
a00000315	15656
a00000316	15657
a00000317	15658
a00000318	15659
a00000319	15660
a00000320	15661
a00000321	15662
a00000322	15663
a00000323	15664
a00000324	15665
a00000325	15666
a00000326	15667
a00000327	15668
a00000328	15669
a00000329	15670
a00000330	15671
a00000331	15672
a00000332	15673
a00000333	15674
a00000334	15675
a00000335	15676
a00000336	15677
a00000337	15678
a00000338	15679
a00000339	15680
a00000340	15681
a00000341	15682
a00000342	15683
a00000343	15684
a00000344	15685
a00000345	15686
a00000346	15687
a00000347	15688
