annotation	node
a00000000	14862
a00000182	14863
a00000183	14864
a00000184	14865
a00000185	14866
a00000186	14867
a00000187	14868
a00000188	14869
a00000189	14870
a00000190	14871
a00000191	14872
a00000192	14873
a00000193	14874
a00000194	14875
a00000195	14876
a00000196	14877
a00000197	14878
a00000198	14879
a00000199	14880
a00000200	14881
a00000201	14882
a00000202	14883
a00000203	14884
a00000204	14885
a00000205	14886
a00000206	14887
a00000207	14888
a00000208	14889
a00000209	14890
a00000210	14891
a00000211	14892
a00000212	14893
a00000213	14894
a00000214	14895
a00000215	14896
a00000216	14897
a00000217	14898
a00000218	14899
a00000219	14900
a00000220	14901
a00000221	14902
a00000222	14903
a00000223	14904
a00000224	14905
a00000225	14906
a00000226	14907
a00000227	14908
a00000228	14909
a00000229	14910
a00000230	14911
a00000231	14912
a00000232	14913
a00000233	14914
a00000234	14915
a00000235	14916
a00000236	14917
a00000237	14918
a00000238	14919
a00000239	14920
a00000240	14921
a00000241	14922
a00000242	14923
a00000243	14924
a00000244	14925
a00000245	14926
a00000246	14927
a00000247	14928
a00000248	14929
a00000249	14930
a00000250	14931
a00000251	14932
a00000252	14933
a00000253	14934
a00000254	14935
a00000255	14936
a00000256	14937
a00000257	14938
a00000258	14939
a00000259	14940
a00000260	14941
a00000261	14942
a00000262	14943
a00000263	14944
a00000264	14945
a00000265	14946
a00000266	14947
a00000267	14948
a00000268	14949
a00000269	14950
a00000270	14951
a00000271	14952
a00000272	14953
a00000273	14954
a00000274	14955
a00000275	14956
a00000276	14957
a00000277	14958
a00000278	14959
a00000279	14960
a00000280	14961
a00000281	14962
a00000282	14963
a00000283	14964
a00000284	14965
a00000285	14966
a00000286	14967
a00000287	14968
a00000288	14969
a00000289	14970
a00000290	14971
a00000291	14972
a00000292	14973
a00000293	14974
a00000294	14975
a00000295	14976
a00000296	14977
a00000297	14978
a00000298	14979
a00000299	14980
a00000300	14981
a00000301	14982
a00000302	14983
a00000303	14984
a00000304	14985
a00000305	14986
a00000306	14987
a00000307	14988
a00000308	14989
a00000309	14990
a00000310	14991
a00000311	14992
a00000312	14993
a00000313	14994
a00000314	14995
a00000315	14996
a00000316	14997
a00000317	14998
a00000318	14999
a00000319	15000
a00000320	15001
a00000321	15002
a00000322	15003
a00000323	15004
a00000324	15005
a00000325	15006
a00000326	15007
a00000327	15008
a00000328	15009
a00000329	15010
a00000330	15011
a00000331	15012
a00000332	15013
a00000333	15014
a00000334	15015
a00000335	15016
a00000336	15017
a00000337	15018
a00000338	15019
a00000339	15020
a00000340	15021
a00000341	15022
a00000342	15023
a00000343	15024
a00000344	15025
a00000345	15026
a00000346	15027
a00000347	15028
a00000348	15029
a00000349	15030
a00000350	15031
a00000351	15032
a00000352	15033
a00000353	15034
a00000354	15035
a00000355	15036
a00000356	15037
a00000357	15038
a00000358	15039
a00000359	15040
a00000360	15041
