annotation	node
a00000000	325
a00000031	326
a00000032	327
a00000033	328
a00000034	329
a00000035	330
a00000036	331
a00000037	332
a00000038	333
a00000039	334
a00000040	335
a00000041	336
a00000042	337
a00000043	338
a00000044	339
a00000045	340
a00000046	341
a00000047	342
a00000048	343
a00000049	344
a00000050	345
a00000051	346
a00000052	347
a00000053	348
a00000054	349
a00000055	350
a00000056	351
a00000057	352
a00000058	353
a00000059	354
a00000060	355
a00000061	356
a00000062	357
a00000063	358
a00000064	359
a00000065	360
a00000066	361
a00000067	362
a00000068	363
a00000069	364
a00000070	365
a00000071	366
a00000072	367
a00000073	368
a00000074	369
a00000075	370
a00000076	371
a00000077	372
a00000078	373
a00000079	374
a00000080	375
a00000081	376
a00000082	377
a00000083	378
a00000084	379
a00000085	380
a00000086	381
a00000087	382
a00000088	383
a00000089	384
a00000090	385
a00000091	386
a00000092	387
a00000093	388
a00000094	389
a00000095	390
a00000096	391
a00000097	392
a00000098	393
a00000099	394
a00000100	395
a00000101	396
a00000102	397
a00000103	398
a00000104	399
a00000105	400
a00000106	401
a00000107	402
a00000108	403
a00000109	404
a00000110	405
a00000111	406
a00000112	407
a00000113	408
a00000114	409
a00000115	410
a00000116	411
a00000117	412
a00000118	413
a00000119	414
a00000120	415
a00000121	416
a00000122	417
a00000123	418
a00000124	419
a00000125	420
a00000126	421
a00000127	422
a00000128	423
a00000129	424
a00000130	425
a00000131	426
a00000132	427
a00000133	428
a00000134	429
a00000135	430
a00000136	431
a00000137	432
a00000138	433
a00000139	434
a00000140	435
a00000141	436
a00000142	437
a00000143	438
a00000144	439
a00000145	440
a00000146	441
a00000147	442
a00000148	443
a00000149	444
a00000150	445
a00000151	446
a00000152	447
a00000153	448
a00000154	449
a00000155	450
a00000156	451
a00000157	452
a00000158	453
a00000159	454
a00000160	455
a00000161	456
a00000162	457
a00000163	458
a00000164	459
a00000165	460
a00000166	461
a00000167	462
a00000168	463
a00000169	464
a00000170	465
a00000171	466
a00000172	467
a00000173	468
a00000174	469
a00000175	470
a00000176	471
a00000177	472
a00000178	473
a00000179	474
a00000180	475
a00000181	476
a00000182	477
a00000183	478
a00000184	479
a00000185	480
a00000186	481
a00000187	482
a00000188	483
a00000189	484
a00000190	485
a00000191	486
a00000192	487
a00000193	488
a00000194	489
a00000195	490
a00000196	491
a00000197	492
a00000198	493
a00000199	494
a00000200	495
a00000201	496
a00000202	497
a00000203	498
a00000204	499
a00000205	500
a00000206	501
a00000207	502
a00000208	503
a00000209	504
a00000210	505
a00000211	506
a00000212	507
a00000213	508
a00000214	509
a00000215	510
a00000216	511
a00000217	512
a00000218	513
a00000219	514
a00000220	515
a00000221	516
a00000222	517
a00000223	518
a00000224	519
a00000225	520
a00000226	521
a00000227	522
a00000228	523
a00000229	524
a00000230	525
a00000231	526
a00000232	527
a00000233	528
a00000234	529
a00000235	530
a00000236	531
a00000237	532
a00000238	533
a00000239	534
a00000240	535
a00000241	536
a00000242	537
a00000243	538
a00000244	539
a00000245	540
a00000246	541
a00000247	542
a00000248	543
a00000249	544
a00000250	545
a00000251	546
a00000252	547
a00000253	548
a00000254	549
a00000255	550
a00000256	551
a00000257	552
a00000258	553
a00000259	554
a00000260	555
a00000261	556
a00000262	557
a00000263	558
a00000264	559
a00000265	560
a00000266	561
a00000267	562
a00000268	563
a00000269	564
a00000270	565
a00000271	566
a00000272	567
a00000273	568
a00000274	569
a00000275	570
a00000276	571
a00000277	572
a00000278	573
a00000279	574
a00000280	575
a00000281	576
a00000282	577
a00000283	578
a00000284	579
a00000285	580
a00000286	581
a00000287	582
a00000288	583
a00000289	584
a00000290	585
a00000291	586
a00000292	587
a00000293	588
a00000294	589
a00000295	590
a00000296	591
a00000297	592
a00000298	593
a00000299	594
a00000300	595
a00000301	596
a00000302	597
a00000303	598
a00000304	599
a00000305	600
a00000306	601
a00000307	602
a00000308	603
a00000309	604
a00000310	605
a00000311	606
a00000312	607
a00000313	608
a00000314	609
a00000315	610
a00000316	611
a00000317	612
a00000318	613
a00000319	614
a00000320	615
a00000321	616
a00000322	617
a00000323	618
a00000324	619
a00000325	620
a00000326	621
a00000327	622
a00000328	623
a00000329	624
a00000330	625
a00000331	626
a00000332	627
a00000333	628
a00000334	629
a00000335	630
a00000336	631
a00000337	632
a00000338	633
a00000339	634
a00000340	635
a00000341	636
a00000342	637
a00000343	638
a00000344	639
a00000345	640
a00000346	641
a00000347	642
a00000348	643
a00000349	644
a00000350	645
a00000351	646
a00000352	647
a00000353	648
a00000354	649
a00000001	650
a00000002	651
a00000003	652
a00000004	653
a00000005	654
a00000006	655
a00000007	656
a00000008	657
a00000009	658
a00000010	659
a00000011	660
a00000012	661
a00000013	662
a00000014	663
a00000015	664
a00000016	665
a00000017	666
a00000018	667
a00000019	668
a00000020	669
a00000021	670
a00000022	671
a00000023	672
a00000024	673
a00000025	674
a00000026	675
a00000027	676
a00000028	677
a00000029	678
a00000030	679
