annotation	node
a00000000	15172
a00000260	15173
a00000261	15174
a00000262	15175
a00000263	15176
a00000264	15177
a00000265	15178
a00000266	15179
a00000267	15180
a00000268	15181
a00000269	15182
a00000270	15183
a00000271	15184
a00000272	15185
a00000273	15186
a00000274	15187
a00000275	15188
a00000276	15189
a00000277	15190
a00000278	15191
a00000279	15192
a00000280	15193
a00000281	15194
a00000282	15195
a00000283	15196
a00000284	15197
a00000285	15198
a00000286	15199
a00000287	15200
a00000288	15201
a00000289	15202
a00000290	15203
a00000291	15204
a00000292	15205
a00000293	15206
a00000294	15207
a00000295	15208
a00000296	15209
a00000297	15210
a00000298	15211
a00000299	15212
a00000300	15213
a00000301	15214
a00000302	15215
a00000303	15216
a00000304	15217
a00000305	15218
a00000306	15219
a00000307	15220
a00000308	15221
a00000309	15222
a00000310	15223
a00000311	15224
a00000312	15225
a00000313	15226
a00000314	15227
a00000315	15228
a00000316	15229
a00000317	15230
a00000318	15231
a00000319	15232
a00000320	15233
a00000321	15234
a00000322	15235
a00000323	15236
a00000324	15237
a00000325	15238
a00000326	15239
a00000327	15240
a00000328	15241
a00000329	15242
a00000330	15243
a00000331	15244
a00000332	15245
a00000333	15246
a00000334	15247
a00000335	15248
a00000336	15249
a00000337	15250
a00000338	15251
a00000339	15252
a00000340	15253
a00000341	15254
a00000342	15255
a00000343	15256
a00000344	15257
a00000345	15258
a00000346	15259
a00000347	15260
a00000348	15261
a00000349	15262
a00000350	15263
a00000351	15264
a00000352	15265
a00000353	15266
a00000354	15267
a00000355	15268
a00000356	15269
a00000357	15270
a00000358	15271
a00000359	15272
a00000360	15273
a00000361	15274
a00000362	15275
a00000363	15276
a00000364	15277
a00000365	15278
a00000366	15279
a00000367	15280
a00000368	15281
a00000369	15282
a00000370	15283
a00000371	15284
a00000372	15285
a00000373	15286
a00000374	15287
a00000375	15288
a00000376	15289
a00000377	15290
a00000378	15291
a00000379	15292
a00000380	15293
a00000381	15294
a00000382	15295
a00000383	15296
a00000384	15297
a00000385	15298
a00000386	15299
a00000387	15300
a00000388	15301
a00000389	15302
a00000390	15303
a00000391	15304
a00000392	15305
a00000393	15306
a00000394	15307
a00000395	15308
a00000396	15309
a00000397	15310
a00000398	15311
a00000399	15312
a00000400	15313
a00000401	15314
a00000402	15315
a00000403	15316
a00000404	15317
a00000405	15318
a00000406	15319
a00000407	15320
a00000408	15321
a00000409	15322
a00000410	15323
a00000411	15324
a00000412	15325
a00000413	15326
a00000414	15327
a00000415	15328
a00000416	15329
a00000417	15330
a00000418	15331
a00000419	15332
a00000420	15333
a00000421	15334
a00000422	15335
a00000423	15336
a00000424	15337
a00000425	15338
a00000426	15339
a00000427	15340
a00000428	15341
a00000429	15342
a00000430	15343
a00000431	15344
a00000432	15345
a00000433	15346
a00000434	15347
a00000435	15348
a00000436	15349
a00000437	15350
a00000438	15351
a00000439	15352
a00000440	15353
a00000441	15354
a00000442	15355
a00000443	15356
a00000444	15357
a00000445	15358
a00000446	15359
a00000447	15360
a00000448	15361
a00000449	15362
a00000450	15363
a00000451	15364
a00000452	15365
a00000453	15366
a00000454	15367
a00000455	15368
a00000456	15369
