annotation	node
a00000000	11410
a00000310	11411
a00000311	11412
a00000312	11413
a00000313	11414
a00000314	11415
a00000315	11416
a00000316	11417
a00000317	11418
a00000318	11419
a00000319	11420
a00000320	11421
a00000321	11422
a00000322	11423
a00000323	11424
a00000324	11425
a00000325	11426
a00000326	11427
a00000327	11428
a00000328	11429
a00000329	11430
a00000330	11431
a00000331	11432
a00000332	11433
a00000333	11434
a00000334	11435
a00000335	11436
a00000336	11437
a00000337	11438
a00000338	11439
a00000339	11440
a00000340	11441
a00000341	11442
a00000342	11443
a00000343	11444
a00000344	11445
a00000345	11446
a00000346	11447
a00000347	11448
a00000348	11449
a00000349	11450
a00000350	11451
a00000351	11452
a00000352	11453
a00000353	11454
a00000354	11455
a00000355	11456
a00000356	11457
a00000357	11458
a00000358	11459
a00000359	11460
a00000360	11461
a00000361	11462
a00000362	11463
a00000363	11464
a00000364	11465
a00000365	11466
a00000366	11467
a00000367	11468
a00000368	11469
a00000369	11470
a00000370	11471
a00000371	11472
a00000372	11473
a00000373	11474
a00000374	11475
a00000375	11476
a00000376	11477
a00000377	11478
a00000378	11479
a00000379	11480
a00000380	11481
a00000381	11482
a00000382	11483
a00000383	11484
a00000384	11485
a00000385	11486
a00000386	11487
a00000387	11488
a00000388	11489
a00000389	11490
a00000390	11491
a00000391	11492
a00000392	11493
a00000393	11494
a00000394	11495
a00000395	11496
a00000396	11497
a00000397	11498
a00000398	11499
a00000399	11500
a00000400	11501
a00000401	11502
a00000402	11503
a00000403	11504
a00000404	11505
a00000405	11506
a00000406	11507
a00000407	11508
a00000408	11509
a00000409	11510
a00000410	11511
a00000411	11512
a00000412	11513
a00000413	11514
a00000414	11515
a00000415	11516
a00000416	11517
a00000417	11518
a00000418	11519
a00000419	11520
a00000420	11521
a00000421	11522
a00000422	11523
a00000423	11524
a00000424	11525
a00000425	11526
a00000426	11527
a00000427	11528
a00000428	11529
a00000429	11530
a00000430	11531
a00000431	11532
a00000432	11533
a00000433	11534
a00000434	11535
a00000435	11536
a00000436	11537
a00000437	11538
a00000438	11539
a00000439	11540
a00000440	11541
a00000441	11542
a00000442	11543
a00000443	11544
a00000444	11545
a00000445	11546
a00000446	11547
a00000447	11548
a00000448	11549
a00000449	11550
a00000450	11551
a00000451	11552
a00000452	11553
a00000453	11554
a00000454	11555
a00000455	11556
a00000456	11557
a00000457	11558
a00000458	11559
a00000459	11560
a00000460	11561
a00000461	11562
a00000462	11563
a00000463	11564
a00000464	11565
a00000465	11566
a00000466	11567
a00000467	11568
a00000468	11569
a00000469	11570
a00000470	11571
a00000471	11572
a00000472	11573
a00000473	11574
a00000474	11575
a00000475	11576
a00000476	11577
a00000477	11578
a00000478	11579
a00000479	11580
a00000480	11581
a00000481	11582
a00000482	11583
a00000483	11584
a00000484	11585
a00000485	11586
a00000486	11587
a00000487	11588
a00000488	11589
a00000489	11590
a00000490	11591
a00000491	11592
a00000492	11593
a00000493	11594
a00000494	11595
a00000495	11596
a00000496	11597
a00000497	11598
a00000498	11599
a00000499	11600
a00000500	11601
a00000501	11602
a00000502	11603
a00000503	11604
a00000504	11605
a00000505	11606
a00000506	11607
a00000507	11608
a00000508	11609
a00000509	11610
a00000510	11611
a00000511	11612
a00000512	11613
a00000513	11614
a00000514	11615
a00000515	11616
a00000516	11617
a00000517	11618
a00000518	11619
a00000519	11620
a00000520	11621
a00000521	11622
a00000522	11623
a00000523	11624
a00000524	11625
a00000525	11626
a00000526	11627
a00000527	11628
a00000528	11629
a00000529	11630
a00000530	11631
a00000531	11632
a00000532	11633
a00000533	11634
a00000534	11635
a00000535	11636
a00000536	11637
a00000537	11638
a00000538	11639
a00000539	11640
a00000540	11641
a00000541	11642
a00000542	11643
a00000543	11644
