annotation	node
a00000000	11907
a00000280	11908
a00000281	11909
a00000282	11910
a00000283	11911
a00000284	11912
a00000285	11913
a00000286	11914
a00000287	11915
a00000288	11916
a00000289	11917
a00000290	11918
a00000291	11919
a00000292	11920
a00000293	11921
a00000294	11922
a00000295	11923
a00000296	11924
a00000297	11925
a00000298	11926
a00000299	11927
a00000300	11928
a00000301	11929
a00000302	11930
a00000303	11931
a00000304	11932
a00000305	11933
a00000306	11934
a00000307	11935
a00000308	11936
a00000309	11937
a00000310	11938
a00000311	11939
a00000312	11940
a00000313	11941
a00000314	11942
a00000315	11943
a00000316	11944
a00000317	11945
a00000318	11946
a00000319	11947
a00000320	11948
a00000321	11949
a00000322	11950
a00000323	11951
a00000324	11952
a00000325	11953
a00000326	11954
a00000327	11955
a00000328	11956
a00000329	11957
a00000330	11958
a00000331	11959
a00000332	11960
a00000333	11961
a00000334	11962
a00000335	11963
a00000336	11964
a00000337	11965
a00000338	11966
a00000339	11967
a00000340	11968
a00000341	11969
a00000342	11970
a00000343	11971
a00000344	11972
a00000345	11973
a00000346	11974
a00000347	11975
a00000348	11976
a00000349	11977
a00000350	11978
a00000351	11979
a00000352	11980
a00000353	11981
a00000354	11982
a00000355	11983
a00000356	11984
a00000357	11985
a00000358	11986
a00000359	11987
a00000360	11988
a00000361	11989
a00000362	11990
a00000363	11991
a00000364	11992
a00000365	11993
a00000366	11994
a00000367	11995
a00000368	11996
a00000369	11997
a00000370	11998
a00000371	11999
a00000372	12000
a00000373	12001
a00000374	12002
a00000375	12003
a00000376	12004
a00000377	12005
a00000378	12006
a00000379	12007
a00000380	12008
a00000381	12009
a00000382	12010
a00000383	12011
a00000384	12012
a00000385	12013
a00000386	12014
a00000387	12015
a00000388	12016
a00000389	12017
a00000390	12018
a00000391	12019
a00000392	12020
a00000393	12021
a00000394	12022
a00000395	12023
a00000396	12024
a00000397	12025
a00000398	12026
a00000399	12027
a00000400	12028
a00000401	12029
a00000402	12030
a00000403	12031
a00000404	12032
a00000405	12033
a00000406	12034
a00000407	12035
a00000408	12036
a00000409	12037
a00000410	12038
a00000411	12039
a00000412	12040
a00000413	12041
a00000414	12042
a00000415	12043
a00000416	12044
a00000417	12045
a00000418	12046
a00000419	12047
a00000420	12048
a00000421	12049
a00000422	12050
a00000423	12051
a00000424	12052
a00000425	12053
a00000426	12054
a00000427	12055
a00000428	12056
a00000429	12057
a00000430	12058
a00000431	12059
a00000432	12060
a00000433	12061
a00000434	12062
a00000435	12063
a00000436	12064
a00000437	12065
a00000438	12066
a00000439	12067
a00000440	12068
a00000441	12069
a00000442	12070
a00000443	12071
a00000444	12072
a00000445	12073
a00000446	12074
a00000447	12075
a00000448	12076
a00000449	12077
a00000450	12078
a00000451	12079
a00000452	12080
a00000453	12081
a00000454	12082
a00000455	12083
a00000456	12084
a00000457	12085
a00000458	12086
a00000459	12087
a00000460	12088
a00000461	12089
a00000462	12090
a00000463	12091
a00000464	12092
a00000465	12093
a00000466	12094
a00000467	12095
a00000468	12096
a00000469	12097
a00000470	12098
a00000471	12099
a00000472	12100
a00000473	12101
a00000474	12102
a00000475	12103
a00000476	12104
a00000477	12105
a00000478	12106
a00000479	12107
a00000480	12108
a00000481	12109
a00000482	12110
a00000483	12111
a00000484	12112
a00000485	12113
a00000486	12114
a00000487	12115
a00000488	12116
a00000489	12117
a00000490	12118
a00000491	12119
a00000492	12120
a00000493	12121
a00000494	12122
a00000495	12123
a00000496	12124
a00000497	12125
a00000498	12126
a00000499	12127
a00000500	12128
a00000501	12129
a00000502	12130
a00000503	12131
a00000504	12132
a00000505	12133
a00000506	12134
a00000507	12135
a00000508	12136
a00000509	12137
a00000510	12138
a00000511	12139
a00000512	12140
a00000513	12141
a00000514	12142
a00000515	12143
a00000516	12144
a00000517	12145
a00000518	12146
a00000519	12147
a00000520	12148
a00000521	12149
a00000522	12150
a00000523	12151
a00000524	12152
a00000525	12153
a00000526	12154
a00000527	12155
a00000528	12156
a00000529	12157
a00000530	12158
a00000531	12159
a00000532	12160
a00000533	12161
a00000534	12162
a00000535	12163
a00000536	12164
a00000537	12165
a00000538	12166
a00000539	12167
a00000540	12168
a00000541	12169
a00000542	12170
a00000543	12171
a00000544	12172
a00000545	12173
a00000546	12174
a00000547	12175
a00000548	12176
a00000549	12177
a00000550	12178
a00000551	12179
a00000552	12180
a00000553	12181
a00000554	12182
a00000555	12183
a00000556	12184
a00000557	12185
a00000558	12186
a00000559	12187
a00000560	12188
a00000561	12189
a00000562	12190
a00000563	12191
a00000564	12192
a00000565	12193
a00000566	12194
a00000567	12195
a00000568	12196
a00000569	12197
a00000570	12198
a00000571	12199
a00000572	12200
a00000573	12201
a00000574	12202
a00000575	12203
a00000576	12204
a00000577	12205
a00000578	12206
a00000579	12207
a00000580	12208
a00000581	12209
a00000582	12210
a00000583	12211
a00000584	12212
a00000585	12213
a00000586	12214
a00000587	12215
a00000588	12216
a00000589	12217
a00000590	12218
a00000591	12219
a00000592	12220
a00000593	12221
a00000594	12222
a00000595	12223
a00000596	12224
a00000597	12225
a00000598	12226
a00000599	12227
a00000600	12228
a00000601	12229
a00000602	12230
a00000603	12231
a00000604	12232
a00000605	12233
a00000606	12234
a00000607	12235
a00000608	12236
a00000609	12237
a00000610	12238
a00000611	12239
a00000612	12240
a00000613	12241
a00000614	12242
a00000615	12243
a00000616	12244
a00000617	12245
a00000618	12246
a00000619	12247
a00000620	12248
a00000621	12249
a00000622	12250
a00000623	12251
a00000624	12252
a00000625	12253
a00000626	12254
a00000627	12255
a00000628	12256
a00000629	12257
a00000630	12258
a00000631	12259
a00000632	12260
a00000633	12261
a00000634	12262
a00000635	12263
a00000636	12264
a00000637	12265
a00000638	12266
a00000639	12267
a00000640	12268
a00000641	12269
a00000642	12270
a00000643	12271
a00000644	12272
a00000645	12273
a00000646	12274
a00000647	12275
a00000648	12276
a00000649	12277
a00000650	12278
a00000651	12279
a00000652	12280
a00000653	12281
a00000654	12282
a00000655	12283
a00000656	12284
a00000657	12285
a00000658	12286
a00000659	12287
a00000660	12288
a00000661	12289
a00000662	12290
a00000663	12291
a00000664	12292
a00000665	12293
a00000666	12294
a00000667	12295
a00000668	12296
a00000669	12297
a00000670	12298
a00000671	12299
a00000672	12300
a00000673	12301
a00000674	12302
a00000675	12303
a00000676	12304
a00000677	12305
a00000678	12306
a00000679	12307
a00000680	12308
a00000681	12309
a00000682	12310
a00000683	12311
a00000684	12312
a00000685	12313
a00000686	12314
a00000687	12315
a00000688	12316
a00000689	12317
a00000690	12318
a00000691	12319
a00000692	12320
a00000693	12321
a00000694	12322
a00000695	12323
a00000696	12324
a00000697	12325
a00000698	12326
a00000699	12327
a00000700	12328
a00000701	12329
a00000702	12330
a00000703	12331
a00000704	12332
a00000705	12333
a00000706	12334
a00000707	12335
a00000708	12336
a00000709	12337
a00000710	12338
a00000711	12339
a00000712	12340
a00000713	12341
a00000714	12342
a00000715	12343
a00000716	12344
a00000717	12345
a00000718	12346
a00000719	12347
a00000720	12348
a00000721	12349
a00000722	12350
a00000723	12351
a00000724	12352
a00000725	12353
a00000726	12354
a00000727	12355
a00000728	12356
a00000729	12357
a00000730	12358
a00000731	12359
a00000732	12360
a00000733	12361
a00000734	12362
a00000735	12363
a00000736	12364
a00000737	12365
a00000738	12366
a00000739	12367
