annotation	node
a00000000	11155
a00000158	11156
a00000159	11157
a00000160	11158
a00000161	11159
a00000162	11160
a00000163	11161
a00000164	11162
a00000165	11163
a00000166	11164
a00000167	11165
a00000168	11166
a00000169	11167
a00000170	11168
a00000171	11169
a00000172	11170
a00000173	11171
a00000174	11172
a00000175	11173
a00000176	11174
a00000177	11175
a00000178	11176
a00000179	11177
a00000180	11178
a00000181	11179
a00000182	11180
a00000183	11181
a00000184	11182
a00000185	11183
a00000186	11184
a00000187	11185
a00000188	11186
a00000189	11187
a00000190	11188
a00000191	11189
a00000192	11190
a00000193	11191
a00000194	11192
a00000195	11193
a00000196	11194
a00000197	11195
a00000198	11196
a00000199	11197
a00000200	11198
a00000201	11199
a00000202	11200
a00000203	11201
a00000204	11202
a00000205	11203
a00000206	11204
a00000207	11205
a00000208	11206
a00000209	11207
a00000210	11208
a00000211	11209
a00000212	11210
a00000213	11211
a00000214	11212
a00000215	11213
a00000216	11214
a00000217	11215
a00000218	11216
a00000219	11217
a00000220	11218
a00000221	11219
a00000222	11220
a00000223	11221
a00000224	11222
a00000225	11223
a00000226	11224
a00000227	11225
a00000228	11226
a00000229	11227
a00000230	11228
a00000231	11229
a00000232	11230
a00000233	11231
a00000234	11232
a00000235	11233
a00000236	11234
a00000237	11235
a00000238	11236
a00000239	11237
a00000240	11238
a00000241	11239
a00000242	11240
a00000243	11241
a00000244	11242
a00000245	11243
a00000246	11244
a00000247	11245
a00000248	11246
a00000249	11247
a00000250	11248
a00000251	11249
a00000252	11250
a00000253	11251
a00000254	11252
a00000255	11253
a00000256	11254
a00000257	11255
a00000258	11256
a00000259	11257
a00000260	11258
a00000261	11259
a00000262	11260
a00000263	11261
a00000264	11262
a00000265	11263
a00000266	11264
a00000267	11265
a00000268	11266
a00000269	11267
a00000270	11268
a00000271	11269
a00000272	11270
a00000273	11271
a00000274	11272
a00000275	11273
a00000276	11274
a00000277	11275
a00000278	11276
a00000279	11277
a00000280	11278
a00000281	11279
a00000282	11280
a00000283	11281
a00000284	11282
a00000285	11283
a00000286	11284
a00000287	11285
a00000288	11286
a00000289	11287
a00000290	11288
a00000291	11289
a00000292	11290
a00000293	11291
a00000294	11292
a00000295	11293
a00000296	11294
a00000297	11295
a00000298	11296
a00000299	11297
a00000300	11298
a00000301	11299
a00000302	11300
a00000303	11301
a00000304	11302
a00000305	11303
a00000306	11304
a00000307	11305
a00000308	11306
a00000309	11307
a00000310	11308
a00000311	11309
a00000312	11310
a00000313	11311
a00000314	11312
a00000315	11313
a00000316	11314
a00000317	11315
a00000318	11316
a00000319	11317
a00000320	11318
a00000321	11319
a00000322	11320
a00000323	11321
a00000324	11322
a00000325	11323
a00000326	11324
a00000327	11325
a00000328	11326
a00000329	11327
a00000330	11328
a00000331	11329
a00000332	11330
a00000333	11331
a00000334	11332
a00000335	11333
a00000336	11334
a00000337	11335
a00000338	11336
a00000339	11337
a00000340	11338
a00000341	11339
a00000342	11340
a00000343	11341
a00000344	11342
a00000345	11343
a00000346	11344
a00000347	11345
a00000348	11346
a00000349	11347
a00000350	11348
a00000351	11349
a00000352	11350
a00000353	11351
a00000354	11352
a00000355	11353
a00000356	11354
a00000357	11355
a00000358	11356
a00000359	11357
a00000360	11358
a00000361	11359
a00000362	11360
a00000363	11361
a00000364	11362
a00000365	11363
a00000366	11364
a00000367	11365
a00000368	11366
a00000369	11367
a00000370	11368
a00000371	11369
a00000372	11370
a00000373	11371
a00000374	11372
a00000375	11373
a00000376	11374
a00000377	11375
a00000378	11376
a00000379	11377
a00000380	11378
a00000381	11379
a00000382	11380
a00000383	11381
a00000384	11382
a00000385	11383
a00000386	11384
a00000387	11385
a00000388	11386
a00000389	11387
a00000390	11388
a00000391	11389
a00000392	11390
a00000393	11391
a00000394	11392
a00000395	11393
a00000396	11394
a00000397	11395
a00000398	11396
a00000399	11397
a00000400	11398
a00000401	11399
a00000402	11400
a00000403	11401
a00000404	11402
a00000405	11403
a00000406	11404
a00000407	11405
a00000408	11406
a00000409	11407
a00000410	11408
a00000411	11409
a00000412	11410
a00000413	11411
a00000414	11412
a00000415	11413
a00000416	11414
a00000417	11415
a00000418	11416
a00000419	11417
a00000420	11418
a00000421	11419
a00000422	11420
a00000423	11421
a00000424	11422
a00000425	11423
a00000426	11424
a00000427	11425
a00000428	11426
a00000429	11427
a00000430	11428
a00000431	11429
a00000432	11430
a00000433	11431
a00000434	11432
a00000435	11433
a00000436	11434
a00000437	11435
a00000438	11436
a00000439	11437
a00000440	11438
a00000441	11439
a00000442	11440
a00000443	11441
a00000444	11442
a00000445	11443
a00000446	11444
a00000447	11445
a00000448	11446
a00000449	11447
a00000450	11448
a00000451	11449
a00000452	11450
a00000453	11451
a00000454	11452
a00000455	11453
a00000456	11454
a00000457	11455
a00000458	11456
a00000459	11457
a00000460	11458
a00000461	11459
a00000462	11460
a00000463	11461
a00000464	11462
a00000465	11463
a00000466	11464
a00000467	11465
a00000468	11466
a00000469	11467
a00000470	11468
a00000471	11469
a00000472	11470
a00000473	11471
a00000474	11472
a00000475	11473
a00000476	11474
a00000477	11475
a00000478	11476
a00000479	11477
a00000480	11478
a00000481	11479
a00000482	11480
a00000483	11481
a00000484	11482
a00000485	11483
a00000486	11484
a00000487	11485
a00000488	11486
a00000489	11487
a00000490	11488
a00000491	11489
a00000492	11490
a00000493	11491
a00000494	11492
a00000495	11493
a00000496	11494
a00000497	11495
a00000498	11496
a00000499	11497
a00000500	11498
a00000501	11499
a00000502	11500
a00000503	11501
a00000504	11502
a00000505	11503
a00000506	11504
a00000507	11505
a00000508	11506
a00000509	11507
a00000510	11508
a00000511	11509
a00000512	11510
a00000513	11511
a00000514	11512
a00000515	11513
a00000516	11514
a00000517	11515
a00000518	11516
a00000519	11517
a00000520	11518
a00000521	11519
a00000522	11520
a00000523	11521
a00000524	11522
a00000525	11523
a00000526	11524
a00000527	11525
a00000528	11526
a00000529	11527
a00000530	11528
a00000531	11529
a00000532	11530
a00000533	11531
a00000534	11532
a00000535	11533
a00000536	11534
a00000537	11535
a00000538	11536
a00000539	11537
a00000540	11538
a00000541	11539
a00000542	11540
a00000543	11541
a00000544	11542
a00000545	11543
a00000546	11544
a00000547	11545
a00000548	11546
a00000549	11547
a00000550	11548
a00000551	11549
a00000552	11550
a00000553	11551
a00000554	11552
a00000555	11553
a00000556	11554
a00000557	11555
a00000558	11556
a00000559	11557
a00000560	11558
a00000561	11559
a00000562	11560
a00000563	11561
a00000564	11562
a00000565	11563
a00000566	11564
a00000567	11565
a00000568	11566
a00000569	11567
a00000570	11568
a00000571	11569
a00000572	11570
a00000573	11571
a00000574	11572
a00000575	11573
a00000576	11574
a00000577	11575
a00000578	11576
a00000579	11577
a00000580	11578
a00000581	11579
a00000582	11580
a00000583	11581
a00000584	11582
a00000585	11583
a00000586	11584
a00000587	11585
a00000588	11586
a00000589	11587
a00000590	11588
a00000591	11589
a00000592	11590
a00000593	11591
a00000594	11592
a00000595	11593
a00000596	11594
a00000597	11595
a00000598	11596
a00000599	11597
a00000600	11598
a00000601	11599
a00000602	11600
a00000603	11601
a00000604	11602
a00000605	11603
a00000606	11604
a00000607	11605
a00000608	11606
a00000609	11607
a00000610	11608
a00000611	11609
a00000612	11610
a00000613	11611
a00000614	11612
a00000615	11613
a00000616	11614
a00000617	11615
a00000618	11616
a00000619	11617
a00000620	11618
a00000621	11619
a00000622	11620
a00000623	11621
a00000624	11622
a00000625	11623
a00000626	11624
a00000627	11625
a00000628	11626
a00000629	11627
a00000630	11628
a00000631	11629
a00000632	11630
a00000633	11631
a00000634	11632
a00000635	11633
a00000636	11634
a00000637	11635
a00000638	11636
a00000639	11637
a00000640	11638
a00000641	11639
a00000642	11640
a00000643	11641
a00000644	11642
a00000645	11643
a00000646	11644
a00000647	11645
a00000648	11646
a00000649	11647
a00000650	11648
a00000651	11649
a00000652	11650
a00000653	11651
a00000654	11652
a00000655	11653
a00000656	11654
a00000657	11655
a00000658	11656
a00000659	11657
a00000660	11658
a00000661	11659
a00000662	11660
a00000663	11661
a00000664	11662
a00000665	11663
a00000666	11664
a00000667	11665
a00000668	11666
a00000669	11667
a00000670	11668
a00000671	11669
a00000672	11670
a00000673	11671
a00000674	11672
a00000675	11673
a00000676	11674
a00000677	11675
a00000678	11676
a00000679	11677
a00000680	11678
a00000681	11679
a00000682	11680
a00000683	11681
a00000684	11682
a00000685	11683
a00000686	11684
a00000687	11685
a00000688	11686
a00000689	11687
a00000690	11688
a00000691	11689
a00000692	11690
a00000693	11691
a00000694	11692
a00000695	11693
a00000696	11694
a00000697	11695
a00000698	11696
a00000699	11697
a00000700	11698
a00000701	11699
a00000702	11700
a00000703	11701
a00000704	11702
a00000705	11703
a00000706	11704
a00000707	11705
a00000708	11706
a00000709	11707
a00000710	11708
a00000711	11709
a00000712	11710
a00000713	11711
a00000714	11712
a00000715	11713
a00000716	11714
a00000717	11715
a00000718	11716
a00000719	11717
a00000720	11718
a00000721	11719
a00000722	11720
a00000723	11721
a00000724	11722
a00000725	11723
a00000726	11724
a00000727	11725
a00000728	11726
a00000729	11727
a00000730	11728
a00000731	11729
a00000732	11730
a00000733	11731
a00000734	11732
a00000735	11733
a00000736	11734
a00000737	11735
a00000738	11736
a00000739	11737
a00000740	11738
a00000741	11739
a00000742	11740
a00000743	11741
a00000744	11742
a00000745	11743
a00000746	11744
a00000747	11745
a00000748	11746
a00000749	11747
a00000750	11748
a00000751	11749
a00000752	11750
a00000753	11751
a00000754	11752
a00000755	11753
a00000756	11754
a00000757	11755
a00000758	11756
a00000759	11757
a00000760	11758
a00000761	11759
a00000762	11760
a00000763	11761
a00000764	11762
a00000765	11763
a00000766	11764
a00000767	11765
a00000768	11766
a00000769	11767
a00000770	11768
a00000771	11769
a00000772	11770
a00000773	11771
a00000774	11772
a00000775	11773
a00000776	11774
a00000777	11775
a00000778	11776
a00000779	11777
a00000780	11778
a00000781	11779
a00000782	11780
a00000783	11781
a00000784	11782
a00000785	11783
a00000786	11784
a00000787	11785
a00000788	11786
a00000789	11787
a00000790	11788
a00000791	11789
a00000792	11790
a00000793	11791
a00000794	11792
a00000795	11793
a00000796	11794
a00000797	11795
a00000798	11796
a00000799	11797
a00000800	11798
a00000801	11799
a00000802	11800
a00000803	11801
a00000804	11802
a00000805	11803
a00000806	11804
a00000807	11805
a00000808	11806
a00000809	11807
a00000810	11808
a00000811	11809
a00000812	11810
a00000813	11811
a00000814	11812
a00000815	11813
a00000816	11814
a00000817	11815
a00000818	11816
a00000819	11817
a00000820	11818
a00000821	11819
a00000822	11820
a00000823	11821
a00000824	11822
a00000825	11823
a00000826	11824
a00000827	11825
a00000828	11826
a00000829	11827
a00000830	11828
a00000831	11829
a00000832	11830
a00000833	11831
a00000834	11832
a00000835	11833
a00000836	11834
a00000837	11835
a00000838	11836
a00000839	11837
a00000840	11838
a00000841	11839
a00000842	11840
a00000843	11841
a00000844	11842
a00000845	11843
a00000846	11844
a00000847	11845
a00000848	11846
a00000849	11847
a00000850	11848
a00000851	11849
a00000852	11850
a00000853	11851
a00000854	11852
a00000855	11853
a00000856	11854
a00000857	11855
a00000858	11856
a00000859	11857
a00000860	11858
a00000861	11859
a00000862	11860
a00000863	11861
a00000864	11862
a00000865	11863
a00000866	11864
a00000867	11865
a00000868	11866
a00000869	11867
a00000870	11868
a00000871	11869
a00000872	11870
a00000873	11871
a00000874	11872
a00000875	11873
a00000876	11874
a00000877	11875
a00000878	11876
a00000879	11877
a00000880	11878
a00000881	11879
a00000882	11880
a00000883	11881
a00000884	11882
a00000885	11883
a00000886	11884
a00000887	11885
a00000888	11886
a00000889	11887
a00000890	11888
a00000891	11889
a00000892	11890
a00000893	11891
a00000894	11892
a00000895	11893
a00000896	11894
a00000897	11895
a00000898	11896
a00000899	11897
a00000900	11898
a00000901	11899
a00000902	11900
a00000903	11901
a00000904	11902
a00000905	11903
a00000906	11904
a00000907	11905
a00000908	11906
a00000909	11907
a00000910	11908
a00000911	11909
a00000912	11910
a00000913	11911
a00000914	11912
a00000915	11913
a00000916	11914
a00000917	11915
a00000918	11916
a00000919	11917
a00000920	11918
a00000921	11919
a00000922	11920
a00000923	11921
a00000924	11922
a00000925	11923
a00000926	11924
a00000927	11925
a00000928	11926
a00000929	11927
a00000930	11928
a00000931	11929
a00000932	11930
a00000933	11931
a00000934	11932
a00000935	11933
a00000936	11934
a00000937	11935
a00000938	11936
a00000939	11937
a00000940	11938
a00000941	11939
a00000942	11940
a00000943	11941
a00000944	11942
a00000945	11943
a00000946	11944
a00000947	11945
a00000948	11946
a00000949	11947
a00000950	11948
a00000951	11949
a00000952	11950
a00000953	11951
a00000954	11952
a00000955	11953
a00000956	11954
a00000957	11955
a00000958	11956
a00000959	11957
a00000960	11958
a00000961	11959
a00000962	11960
a00000963	11961
a00000964	11962
a00000965	11963
a00000966	11964
a00000967	11965
a00000968	11966
a00000969	11967
a00000970	11968
a00000971	11969
a00000972	11970
a00000973	11971
a00000974	11972
a00000975	11973
a00000976	11974
a00000977	11975
a00000978	11976
a00000979	11977
a00000980	11978
a00000981	11979
a00000982	11980
a00000983	11981
a00000984	11982
a00000985	11983
a00000986	11984
a00000987	11985
a00000988	11986
a00000989	11987
a00000990	11988
a00000991	11989
a00000992	11990
a00000993	11991
a00000994	11992
a00000995	11993
a00000996	11994
a00000997	11995
a00000998	11996
a00000999	11997
a00001000	11998
a00001001	11999
a00001002	12000
a00001003	12001
a00001004	12002
a00001005	12003
a00001006	12004
a00001007	12005
a00001008	12006
a00001009	12007
a00001010	12008
a00001011	12009
a00001012	12010
a00001013	12011
a00001014	12012
a00001015	12013
a00001016	12014
a00001017	12015
a00001018	12016
a00001019	12017
a00001020	12018
a00001021	12019
a00001022	12020
a00001023	12021
a00001024	12022
a00001025	12023
a00001026	12024
a00001027	12025
a00001028	12026
a00001029	12027
a00001030	12028
a00001031	12029
a00001032	12030
a00001033	12031
a00001034	12032
a00001035	12033
a00001036	12034
a00001037	12035
a00001038	12036
a00001039	12037
a00001040	12038
a00001041	12039
a00001042	12040
a00001043	12041
