annotation	node
a00000000	4025
a00000090	4026
a00000091	4027
a00000092	4028
a00000093	4029
a00000094	4030
a00000095	4031
a00000096	4032
a00000097	4033
a00000098	4034
a00000099	4035
a00000100	4036
a00000101	4037
a00000102	4038
a00000103	4039
a00000104	4040
a00000105	4041
a00000106	4042
a00000107	4043
a00000108	4044
a00000109	4045
a00000110	4046
a00000111	4047
a00000112	4048
a00000113	4049
a00000114	4050
a00000115	4051
a00000116	4052
a00000117	4053
a00000118	4054
a00000119	4055
a00000120	4056
a00000121	4057
a00000122	4058
a00000123	4059
a00000124	4060
a00000125	4061
a00000126	4062
a00000127	4063
a00000128	4064
a00000129	4065
a00000130	4066
a00000131	4067
a00000132	4068
a00000133	4069
a00000134	4070
a00000135	4071
a00000136	4072
a00000137	4073
a00000138	4074
a00000139	4075
a00000140	4076
a00000141	4077
a00000142	4078
a00000143	4079
a00000144	4080
a00000145	4081
a00000146	4082
a00000147	4083
a00000148	4084
a00000149	4085
a00000150	4086
a00000151	4087
a00000152	4088
a00000153	4089
a00000154	4090
a00000155	4091
a00000156	4092
a00000157	4093
a00000158	4094
a00000159	4095
a00000160	4096
a00000161	4097
a00000162	4098
a00000163	4099
a00000164	4100
a00000165	4101
a00000166	4102
a00000167	4103
a00000168	4104
a00000169	4105
a00000170	4106
a00000171	4107
a00000172	4108
a00000173	4109
a00000174	4110
a00000175	4111
a00000176	4112
a00000177	4113
a00000178	4114
a00000179	4115
a00000180	4116
a00000181	4117
a00000182	4118
a00000183	4119
a00000184	4120
a00000185	4121
a00000186	4122
a00000187	4123
a00000188	4124
a00000189	4125
a00000190	4126
a00000191	4127
a00000192	4128
a00000193	4129
a00000194	4130
a00000195	4131
a00000196	4132
a00000197	4133
a00000198	4134
a00000199	4135
a00000200	4136
a00000201	4137
a00000202	4138
a00000203	4139
a00000204	4140
a00000205	4141
a00000206	4142
a00000207	4143
a00000208	4144
a00000209	4145
a00000210	4146
a00000211	4147
a00000212	4148
a00000213	4149
a00000214	4150
a00000215	4151
a00000216	4152
a00000217	4153
a00000218	4154
a00000219	4155
a00000220	4156
a00000221	4157
a00000222	4158
a00000223	4159
a00000224	4160
a00000225	4161
a00000226	4162
a00000227	4163
a00000228	4164
a00000229	4165
a00000230	4166
a00000231	4167
a00000232	4168
a00000233	4169
a00000234	4170
a00000235	4171
a00000236	4172
a00000237	4173
a00000238	4174
a00000239	4175
a00000240	4176
a00000241	4177
a00000242	4178
a00000243	4179
a00000244	4180
a00000245	4181
a00000246	4182
a00000247	4183
a00000248	4184
a00000249	4185
a00000250	4186
a00000251	4187
a00000252	4188
a00000253	4189
a00000254	4190
a00000255	4191
a00000256	4192
a00000257	4193
a00000258	4194
a00000259	4195
a00000260	4196
a00000261	4197
a00000262	4198
a00000263	4199
a00000264	4200
a00000265	4201
a00000266	4202
a00000267	4203
a00000268	4204
a00000269	4205
a00000270	4206
a00000271	4207
a00000272	4208
a00000273	4209
a00000274	4210
a00000275	4211
a00000276	4212
a00000277	4213
a00000278	4214
a00000279	4215
a00000280	4216
a00000281	4217
a00000282	4218
a00000283	4219
a00000284	4220
a00000285	4221
a00000286	4222
a00000287	4223
a00000288	4224
a00000289	4225
a00000290	4226
a00000291	4227
a00000292	4228
a00000293	4229
a00000294	4230
a00000295	4231
a00000296	4232
a00000297	4233
a00000298	4234
a00000299	4235
a00000300	4236
a00000301	4237
a00000302	4238
a00000303	4239
a00000304	4240
a00000305	4241
a00000306	4242
a00000307	4243
a00000308	4244
a00000309	4245
a00000310	4246
a00000311	4247
a00000312	4248
a00000313	4249
a00000314	4250
a00000315	4251
a00000316	4252
a00000317	4253
a00000318	4254
a00000319	4255
a00000320	4256
a00000321	4257
a00000322	4258
a00000323	4259
a00000324	4260
a00000325	4261
a00000326	4262
a00000327	4263
a00000328	4264
a00000329	4265
a00000330	4266
a00000331	4267
a00000332	4268
a00000333	4269
a00000334	4270
a00000335	4271
a00000336	4272
a00000337	4273
a00000338	4274
a00000339	4275
a00000340	4276
a00000341	4277
a00000342	4278
a00000343	4279
a00000344	4280
a00000345	4281
a00000346	4282
a00000347	4283
a00000348	4284
a00000349	4285
a00000350	4286
a00000351	4287
a00000352	4288
a00000353	4289
a00000354	4290
a00000355	4291
a00000356	4292
a00000357	4293
a00000358	4294
a00000359	4295
a00000360	4296
a00000361	4297
a00000362	4298
a00000363	4299
a00000364	4300
a00000365	4301
a00000366	4302
a00000367	4303
a00000368	4304
a00000369	4305
a00000370	4306
a00000371	4307
a00000372	4308
a00000373	4309
a00000374	4310
a00000375	4311
a00000376	4312
a00000377	4313
a00000378	4314
a00000379	4315
a00000380	4316
a00000381	4317
a00000382	4318
a00000383	4319
a00000384	4320
a00000385	4321
a00000386	4322
a00000387	4323
a00000388	4324
a00000389	4325
a00000390	4326
a00000391	4327
a00000392	4328
a00000393	4329
a00000394	4330
a00000395	4331
a00000396	4332
a00000397	4333
a00000398	4334
a00000399	4335
a00000400	4336
a00000401	4337
a00000402	4338
a00000403	4339
a00000404	4340
a00000405	4341
a00000406	4342
a00000407	4343
a00000408	4344
a00000409	4345
a00000410	4346
a00000411	4347
a00000412	4348
a00000413	4349
a00000414	4350
a00000415	4351
a00000416	4352
a00000417	4353
a00000418	4354
a00000419	4355
a00000420	4356
a00000421	4357
a00000422	4358
a00000423	4359
a00000424	4360
a00000425	4361
a00000426	4362
a00000427	4363
a00000428	4364
a00000429	4365
a00000430	4366
a00000431	4367
a00000432	4368
a00000433	4369
a00000434	4370
a00000435	4371
a00000436	4372
a00000437	4373
a00000438	4374
a00000439	4375
a00000440	4376
a00000441	4377
a00000442	4378
a00000443	4379
a00000444	4380
a00000445	4381
a00000446	4382
a00000447	4383
a00000448	4384
a00000449	4385
a00000450	4386
a00000451	4387
a00000452	4388
a00000453	4389
a00000454	4390
a00000455	4391
a00000456	4392
a00000457	4393
a00000458	4394
a00000459	4395
a00000460	4396
a00000461	4397
a00000462	4398
a00000463	4399
a00000464	4400
a00000465	4401
a00000466	4402
a00000467	4403
a00000468	4404
a00000469	4405
a00000470	4406
a00000471	4407
a00000472	4408
a00000473	4409
a00000474	4410
a00000475	4411
a00000476	4412
a00000477	4413
a00000478	4414
a00000479	4415
a00000480	4416
a00000481	4417
a00000482	4418
a00000483	4419
a00000484	4420
a00000485	4421
a00000486	4422
a00000487	4423
