annotation	node
a00000000	12250
a00000195	12251
a00000196	12252
a00000197	12253
a00000198	12254
a00000199	12255
a00000200	12256
a00000201	12257
a00000202	12258
a00000203	12259
a00000204	12260
a00000205	12261
a00000206	12262
a00000207	12263
a00000208	12264
a00000209	12265
a00000210	12266
a00000211	12267
a00000212	12268
a00000213	12269
a00000214	12270
a00000215	12271
a00000216	12272
a00000217	12273
a00000218	12274
a00000219	12275
a00000220	12276
a00000221	12277
a00000222	12278
a00000223	12279
a00000224	12280
a00000225	12281
a00000226	12282
a00000227	12283
a00000228	12284
a00000229	12285
a00000230	12286
a00000231	12287
a00000232	12288
a00000233	12289
a00000234	12290
a00000235	12291
a00000236	12292
a00000237	12293
a00000238	12294
a00000239	12295
a00000240	12296
a00000241	12297
a00000242	12298
a00000243	12299
a00000244	12300
a00000245	12301
a00000246	12302
a00000247	12303
a00000248	12304
a00000249	12305
a00000250	12306
a00000251	12307
a00000252	12308
a00000253	12309
a00000254	12310
a00000255	12311
a00000256	12312
a00000257	12313
a00000258	12314
a00000259	12315
a00000260	12316
a00000261	12317
a00000262	12318
a00000263	12319
a00000264	12320
a00000265	12321
a00000266	12322
a00000267	12323
a00000268	12324
a00000269	12325
a00000270	12326
a00000271	12327
a00000272	12328
a00000273	12329
a00000274	12330
a00000275	12331
a00000276	12332
a00000277	12333
a00000278	12334
a00000279	12335
a00000280	12336
a00000281	12337
a00000282	12338
a00000283	12339
a00000284	12340
a00000285	12341
a00000286	12342
a00000287	12343
a00000288	12344
a00000289	12345
a00000290	12346
a00000291	12347
a00000292	12348
a00000293	12349
a00000294	12350
a00000295	12351
a00000296	12352
a00000297	12353
a00000298	12354
a00000299	12355
a00000300	12356
a00000301	12357
a00000302	12358
a00000303	12359
a00000304	12360
a00000305	12361
a00000306	12362
a00000307	12363
a00000308	12364
a00000309	12365
a00000310	12366
a00000311	12367
a00000312	12368
a00000313	12369
a00000314	12370
a00000315	12371
a00000316	12372
a00000317	12373
a00000318	12374
a00000319	12375
a00000320	12376
a00000321	12377
a00000322	12378
a00000323	12379
a00000324	12380
a00000325	12381
a00000326	12382
a00000327	12383
a00000328	12384
a00000329	12385
a00000330	12386
a00000331	12387
a00000332	12388
a00000333	12389
a00000334	12390
a00000335	12391
a00000336	12392
a00000337	12393
a00000338	12394
a00000339	12395
a00000340	12396
a00000341	12397
a00000342	12398
a00000343	12399
a00000344	12400
a00000345	12401
a00000346	12402
a00000347	12403
a00000348	12404
a00000349	12405
a00000350	12406
a00000351	12407
a00000352	12408
a00000353	12409
a00000354	12410
a00000355	12411
a00000356	12412
a00000357	12413
a00000358	12414
a00000359	12415
a00000360	12416
a00000361	12417
a00000362	12418
a00000363	12419
a00000364	12420
a00000365	12421
a00000366	12422
a00000367	12423
a00000368	12424
