annotation	node
a00000000	57729
a00000911	57730
a00000912	57731
a00000913	57732
a00000914	57733
a00000915	57734
a00000916	57735
a00000917	57736
a00000918	57737
a00000919	57738
a00000920	57739
a00000921	57740
a00000922	57741
a00000923	57742
a00000924	57743
a00000925	57744
a00000926	57745
a00000927	57746
a00000928	57747
a00000929	57748
a00000930	57749
a00000931	57750
a00000932	57751
a00000933	57752
a00000934	57753
a00000935	57754
a00000936	57755
a00000937	57756
a00000938	57757
a00000939	57758
a00000940	57759
a00000941	57760
a00000942	57761
a00000943	57762
a00000944	57763
a00000945	57764
a00000946	57765
a00000947	57766
a00000948	57767
a00000949	57768
a00000950	57769
a00000951	57770
a00000952	57771
a00000953	57772
a00000954	57773
a00000955	57774
a00000956	57775
a00000957	57776
a00000958	57777
a00000959	57778
a00000960	57779
a00000961	57780
a00000962	57781
a00000963	57782
a00000964	57783
a00000965	57784
a00000966	57785
a00000967	57786
a00000968	57787
a00000969	57788
a00000970	57789
a00000971	57790
a00000972	57791
a00000973	57792
a00000974	57793
a00000975	57794
a00000976	57795
a00000977	57796
a00000978	57797
a00000979	57798
a00000980	57799
a00000981	57800
a00000982	57801
a00000983	57802
a00000984	57803
a00000985	57804
a00000986	57805
a00000987	57806
a00000988	57807
a00000989	57808
a00000990	57809
a00000991	57810
a00000992	57811
a00000993	57812
a00000994	57813
a00000995	57814
a00000996	57815
a00000997	57816
a00000998	57817
a00000999	57818
a00001000	57819
a00001001	57820
a00001002	57821
a00001003	57822
a00001004	57823
a00001005	57824
a00001006	57825
a00001007	57826
a00001008	57827
a00001009	57828
a00001010	57829
a00001011	57830
a00001012	57831
a00001013	57832
a00001014	57833
a00001015	57834
a00001016	57835
a00001017	57836
a00001018	57837
a00001019	57838
a00001020	57839
a00001021	57840
a00001022	57841
a00001023	57842
a00001024	57843
a00001025	57844
a00001026	57845
a00001027	57846
a00001028	57847
a00001029	57848
a00001030	57849
a00001031	57850
a00001032	57851
a00001033	57852
a00001034	57853
a00001035	57854
a00001036	57855
a00001037	57856
a00001038	57857
a00001039	57858
a00001040	57859
a00001041	57860
a00001042	57861
a00001043	57862
a00001044	57863
a00001045	57864
a00001046	57865
a00001047	57866
a00001048	57867
a00001049	57868
a00001050	57869
a00001051	57870
a00001052	57871
a00001053	57872
a00001054	57873
a00001055	57874
a00001056	57875
a00001057	57876
a00001058	57877
a00001059	57878
a00001060	57879
a00001061	57880
a00001062	57881
a00001063	57882
a00001064	57883
a00001065	57884
a00001066	57885
a00001067	57886
a00001068	57887
a00001069	57888
a00001070	57889
a00001071	57890
a00001072	57891
a00001073	57892
a00001074	57893
a00001075	57894
a00001076	57895
a00001077	57896
a00001078	57897
a00001079	57898
a00001080	57899
a00001081	57900
a00001082	57901
a00001083	57902
a00001084	57903
a00001085	57904
a00001086	57905
a00001087	57906
a00001088	57907
a00001089	57908
a00001090	57909
a00001091	57910
a00001092	57911
a00001093	57912
a00001094	57913
a00001095	57914
a00001096	57915
a00001097	57916
a00001098	57917
a00001099	57918
a00001100	57919
a00001101	57920
a00001102	57921
a00001103	57922
a00001104	57923
a00001105	57924
a00001106	57925
a00001107	57926
a00001108	57927
a00001109	57928
a00001110	57929
a00001111	57930
a00001112	57931
a00001113	57932
a00001114	57933
a00001115	57934
a00001116	57935
a00001117	57936
a00001118	57937
a00001119	57938
a00001120	57939
a00001121	57940
a00001122	57941
a00001123	57942
a00001124	57943
a00001125	57944
a00001126	57945
a00001127	57946
a00001128	57947
a00001129	57948
a00001130	57949
a00001131	57950
a00001132	57951
a00001133	57952
a00001134	57953
a00001135	57954
a00001136	57955
a00001137	57956
a00001138	57957
a00001139	57958
a00001140	57959
a00001141	57960
a00001142	57961
a00001143	57962
a00001144	57963
a00001145	57964
a00001146	57965
