annotation	node
a00000000	12373
a00000218	12374
a00000219	12375
a00000220	12376
a00000221	12377
a00000222	12378
a00000223	12379
a00000224	12380
a00000225	12381
a00000226	12382
a00000227	12383
a00000228	12384
a00000229	12385
a00000230	12386
a00000231	12387
a00000232	12388
a00000233	12389
a00000234	12390
a00000235	12391
a00000236	12392
a00000237	12393
a00000238	12394
a00000239	12395
a00000240	12396
a00000241	12397
a00000242	12398
a00000243	12399
a00000244	12400
a00000245	12401
a00000246	12402
a00000247	12403
a00000248	12404
a00000249	12405
a00000250	12406
a00000251	12407
a00000252	12408
a00000253	12409
a00000254	12410
a00000255	12411
a00000256	12412
a00000257	12413
a00000258	12414
a00000259	12415
a00000260	12416
a00000261	12417
a00000262	12418
a00000263	12419
a00000264	12420
a00000265	12421
a00000266	12422
a00000267	12423
a00000268	12424
a00000269	12425
a00000270	12426
a00000271	12427
a00000272	12428
a00000273	12429
a00000274	12430
a00000275	12431
a00000276	12432
a00000277	12433
a00000278	12434
a00000279	12435
a00000280	12436
a00000281	12437
a00000282	12438
a00000283	12439
a00000284	12440
a00000285	12441
a00000286	12442
a00000287	12443
a00000288	12444
a00000289	12445
a00000290	12446
a00000291	12447
a00000292	12448
a00000293	12449
a00000294	12450
a00000295	12451
a00000296	12452
a00000297	12453
a00000298	12454
a00000299	12455
a00000300	12456
a00000301	12457
a00000302	12458
a00000303	12459
a00000304	12460
a00000305	12461
a00000306	12462
a00000307	12463
a00000308	12464
a00000309	12465
a00000310	12466
a00000311	12467
a00000312	12468
a00000313	12469
a00000314	12470
a00000315	12471
a00000316	12472
a00000317	12473
a00000318	12474
a00000319	12475
a00000320	12476
a00000321	12477
a00000322	12478
a00000323	12479
a00000324	12480
a00000325	12481
a00000326	12482
a00000327	12483
a00000328	12484
a00000329	12485
a00000330	12486
a00000331	12487
a00000332	12488
a00000333	12489
a00000334	12490
a00000335	12491
a00000336	12492
a00000337	12493
a00000338	12494
a00000339	12495
a00000340	12496
a00000341	12497
a00000342	12498
a00000343	12499
a00000344	12500
a00000345	12501
a00000346	12502
a00000347	12503
a00000348	12504
a00000349	12505
a00000350	12506
a00000351	12507
a00000352	12508
a00000353	12509
a00000354	12510
a00000355	12511
a00000356	12512
a00000357	12513
a00000358	12514
a00000359	12515
a00000360	12516
a00000361	12517
a00000362	12518
a00000363	12519
a00000364	12520
a00000365	12521
a00000366	12522
a00000367	12523
a00000368	12524
a00000369	12525
a00000370	12526
a00000371	12527
a00000372	12528
a00000373	12529
a00000374	12530
a00000375	12531
a00000376	12532
a00000377	12533
a00000378	12534
a00000379	12535
a00000380	12536
a00000381	12537
a00000382	12538
a00000383	12539
a00000384	12540
a00000385	12541
a00000386	12542
a00000387	12543
a00000388	12544
a00000389	12545
a00000390	12546
a00000391	12547
a00000392	12548
a00000393	12549
a00000394	12550
a00000395	12551
a00000396	12552
a00000397	12553
a00000398	12554
a00000399	12555
a00000400	12556
a00000401	12557
a00000402	12558
a00000403	12559
a00000404	12560
a00000405	12561
a00000406	12562
a00000407	12563
a00000408	12564
a00000409	12565
a00000410	12566
a00000411	12567
a00000412	12568
a00000413	12569
a00000414	12570
a00000415	12571
a00000416	12572
a00000417	12573
a00000418	12574
a00000419	12575
a00000420	12576
a00000421	12577
a00000422	12578
a00000423	12579
a00000424	12580
a00000425	12581
a00000426	12582
a00000427	12583
a00000428	12584
a00000429	12585
a00000430	12586
a00000431	12587
a00000432	12588
a00000433	12589
a00000434	12590
a00000435	12591
a00000436	12592
a00000437	12593
a00000438	12594
a00000439	12595
a00000440	12596
a00000441	12597
a00000442	12598
a00000443	12599
a00000444	12600
a00000445	12601
a00000446	12602
a00000447	12603
a00000448	12604
a00000449	12605
a00000450	12606
a00000451	12607
a00000452	12608
a00000453	12609
a00000454	12610
a00000455	12611
a00000456	12612
a00000457	12613
a00000458	12614
a00000459	12615
a00000460	12616
a00000461	12617
a00000462	12618
a00000463	12619
a00000464	12620
a00000465	12621
a00000466	12622
a00000467	12623
a00000468	12624
a00000469	12625
a00000470	12626
a00000471	12627
a00000472	12628
a00000473	12629
a00000474	12630
a00000475	12631
a00000476	12632
a00000477	12633
a00000478	12634
a00000479	12635
a00000480	12636
a00000481	12637
a00000482	12638
a00000483	12639
a00000484	12640
a00000485	12641
a00000486	12642
a00000487	12643
a00000488	12644
a00000489	12645
a00000490	12646
a00000491	12647
a00000492	12648
a00000493	12649
a00000494	12650
a00000495	12651
a00000496	12652
a00000497	12653
a00000498	12654
a00000499	12655
a00000500	12656
a00000501	12657
a00000502	12658
a00000503	12659
a00000504	12660
a00000505	12661
a00000506	12662
a00000507	12663
a00000508	12664
a00000509	12665
a00000510	12666
a00000511	12667
a00000512	12668
a00000513	12669
a00000514	12670
a00000515	12671
a00000516	12672
a00000517	12673
a00000518	12674
a00000519	12675
a00000520	12676
a00000521	12677
a00000522	12678
a00000523	12679
a00000524	12680
a00000525	12681
a00000526	12682
a00000527	12683
a00000528	12684
a00000529	12685
a00000530	12686
a00000531	12687
a00000532	12688
a00000533	12689
a00000534	12690
a00000535	12691
a00000536	12692
a00000537	12693
a00000538	12694
a00000539	12695
a00000540	12696
a00000541	12697
a00000542	12698
a00000543	12699
a00000544	12700
a00000545	12701
a00000546	12702
a00000547	12703
a00000548	12704
a00000549	12705
a00000550	12706
a00000551	12707
a00000552	12708
a00000553	12709
a00000554	12710
a00000555	12711
a00000556	12712
a00000557	12713
a00000558	12714
a00000559	12715
a00000560	12716
a00000561	12717
a00000562	12718
a00000563	12719
a00000564	12720
a00000565	12721
a00000566	12722
a00000567	12723
a00000568	12724
a00000569	12725
a00000570	12726
a00000571	12727
a00000572	12728
a00000573	12729
a00000574	12730
a00000575	12731
a00000576	12732
a00000577	12733
a00000578	12734
a00000579	12735
a00000580	12736
a00000581	12737
a00000582	12738
a00000583	12739
a00000584	12740
a00000585	12741
a00000586	12742
a00000587	12743
a00000588	12744
a00000589	12745
a00000590	12746
a00000591	12747
a00000592	12748
a00000593	12749
a00000594	12750
a00000595	12751
a00000596	12752
a00000597	12753
a00000598	12754
a00000599	12755
a00000600	12756
a00000601	12757
a00000602	12758
a00000603	12759
a00000604	12760
a00000605	12761
a00000606	12762
a00000607	12763
a00000608	12764
a00000609	12765
a00000610	12766
a00000611	12767
a00000612	12768
a00000613	12769
a00000614	12770
a00000615	12771
a00000616	12772
a00000617	12773
a00000618	12774
a00000619	12775
a00000620	12776
a00000621	12777
a00000622	12778
a00000623	12779
a00000624	12780
a00000625	12781
a00000626	12782
a00000627	12783
a00000628	12784
a00000629	12785
a00000630	12786
a00000631	12787
a00000632	12788
a00000633	12789
a00000634	12790
a00000635	12791
a00000636	12792
a00000637	12793
a00000638	12794
a00000639	12795
a00000640	12796
a00000641	12797
a00000642	12798
a00000643	12799
a00000644	12800
a00000645	12801
a00000646	12802
a00000647	12803
a00000648	12804
a00000649	12805
a00000650	12806
a00000651	12807
a00000652	12808
a00000653	12809
a00000654	12810
a00000655	12811
a00000656	12812
a00000657	12813
a00000658	12814
a00000659	12815
a00000660	12816
a00000661	12817
a00000662	12818
a00000663	12819
a00000664	12820
a00000665	12821
a00000666	12822
a00000667	12823
a00000668	12824
a00000669	12825
a00000670	12826
a00000671	12827
a00000672	12828
a00000673	12829
a00000674	12830
a00000675	12831
a00000676	12832
a00000677	12833
a00000678	12834
a00000679	12835
a00000680	12836
a00000681	12837
a00000682	12838
a00000683	12839
a00000684	12840
a00000685	12841
a00000686	12842
a00000687	12843
a00000688	12844
a00000689	12845
a00000690	12846
a00000691	12847
a00000692	12848
a00000693	12849
a00000694	12850
a00000695	12851
a00000696	12852
a00000697	12853
a00000698	12854
a00000699	12855
a00000700	12856
a00000701	12857
a00000702	12858
a00000703	12859
a00000704	12860
a00000705	12861
a00000706	12862
a00000707	12863
a00000708	12864
a00000709	12865
a00000710	12866
a00000711	12867
a00000712	12868
a00000713	12869
a00000714	12870
a00000715	12871
a00000716	12872
a00000717	12873
a00000718	12874
a00000719	12875
a00000720	12876
a00000721	12877
a00000722	12878
a00000723	12879
a00000724	12880
a00000725	12881
a00000726	12882
a00000727	12883
a00000728	12884
a00000729	12885
a00000730	12886
a00000731	12887
a00000732	12888
a00000733	12889
a00000734	12890
a00000735	12891
a00000736	12892
a00000737	12893
