annotation	node
a00000000	44501
a00000708	44502
a00000709	44503
a00000710	44504
a00000711	44505
a00000712	44506
a00000713	44507
a00000714	44508
a00000715	44509
a00000716	44510
a00000717	44511
a00000718	44512
a00000719	44513
a00000720	44514
a00000721	44515
a00000722	44516
a00000723	44517
a00000724	44518
a00000725	44519
a00000726	44520
a00000727	44521
a00000728	44522
a00000729	44523
a00000730	44524
a00000731	44525
a00000732	44526
a00000733	44527
a00000734	44528
a00000735	44529
a00000736	44530
a00000737	44531
a00000738	44532
a00000739	44533
a00000740	44534
a00000741	44535
a00000742	44536
a00000743	44537
a00000744	44538
a00000745	44539
a00000746	44540
a00000747	44541
a00000748	44542
a00000749	44543
a00000750	44544
a00000751	44545
a00000752	44546
a00000753	44547
a00000754	44548
a00000755	44549
a00000756	44550
a00000757	44551
a00000758	44552
a00000759	44553
a00000760	44554
a00000761	44555
a00000762	44556
a00000763	44557
a00000764	44558
a00000765	44559
a00000766	44560
a00000767	44561
a00000768	44562
a00000769	44563
a00000770	44564
a00000771	44565
a00000772	44566
a00000773	44567
a00000774	44568
a00000775	44569
a00000776	44570
a00000777	44571
a00000778	44572
a00000779	44573
a00000780	44574
a00000781	44575
a00000782	44576
a00000783	44577
a00000784	44578
a00000785	44579
a00000786	44580
a00000787	44581
a00000788	44582
a00000789	44583
a00000790	44584
a00000791	44585
a00000792	44586
a00000793	44587
a00000794	44588
a00000795	44589
a00000796	44590
a00000797	44591
a00000798	44592
a00000799	44593
a00000800	44594
a00000801	44595
a00000802	44596
a00000803	44597
a00000804	44598
a00000805	44599
a00000806	44600
a00000807	44601
a00000808	44602
a00000809	44603
a00000810	44604
a00000811	44605
a00000812	44606
a00000813	44607
a00000814	44608
a00000815	44609
a00000816	44610
a00000817	44611
a00000818	44612
a00000819	44613
a00000820	44614
a00000821	44615
a00000822	44616
a00000823	44617
a00000824	44618
a00000825	44619
a00000826	44620
a00000827	44621
a00000828	44622
a00000829	44623
a00000830	44624
a00000831	44625
a00000832	44626
a00000833	44627
a00000834	44628
a00000835	44629
a00000836	44630
a00000837	44631
a00000838	44632
a00000839	44633
a00000840	44634
a00000841	44635
a00000842	44636
a00000843	44637
a00000844	44638
a00000845	44639
a00000846	44640
a00000847	44641
a00000848	44642
a00000849	44643
a00000850	44644
a00000851	44645
a00000852	44646
a00000853	44647
a00000854	44648
a00000855	44649
a00000856	44650
a00000857	44651
a00000858	44652
a00000859	44653
a00000860	44654
a00000861	44655
a00000862	44656
a00000863	44657
a00000864	44658
a00000865	44659
a00000866	44660
a00000867	44661
a00000868	44662
a00000869	44663
a00000870	44664
a00000871	44665
a00000872	44666
a00000873	44667
a00000874	44668
a00000875	44669
a00000876	44670
a00000877	44671
a00000878	44672
a00000879	44673
a00000880	44674
a00000881	44675
a00000882	44676
a00000883	44677
a00000884	44678
a00000885	44679
a00000886	44680
a00000887	44681
a00000888	44682
a00000889	44683
a00000890	44684
a00000891	44685
a00000892	44686
a00000893	44687
a00000894	44688
a00000895	44689
a00000896	44690
a00000897	44691
a00000898	44692
a00000899	44693
a00000900	44694
a00000901	44695
a00000902	44696
a00000903	44697
a00000904	44698
a00000905	44699
a00000906	44700
a00000907	44701
a00000908	44702
a00000909	44703
a00000910	44704
a00000911	44705
a00000912	44706
a00000913	44707
a00000914	44708
a00000915	44709
a00000916	44710
a00000917	44711
a00000918	44712
a00000919	44713
a00000920	44714
a00000921	44715
a00000922	44716
a00000923	44717
a00000924	44718
a00000925	44719
a00000926	44720
a00000927	44721
a00000928	44722
a00000929	44723
a00000930	44724
a00000931	44725
a00000932	44726
a00000933	44727
a00000934	44728
a00000935	44729
a00000936	44730
a00000937	44731
a00000938	44732
a00000939	44733
a00000940	44734
a00000941	44735
a00000942	44736
a00000943	44737
a00000944	44738
a00000945	44739
a00000946	44740
a00000947	44741
a00000948	44742
a00000949	44743
a00000950	44744
a00000951	44745
a00000952	44746
a00000953	44747
a00000954	44748
a00000955	44749
