annotation	node
a00000000	1399
a00000023	1400
a00000024	1401
a00000025	1402
a00000026	1403
a00000027	1404
a00000028	1405
a00000029	1406
a00000030	1407
a00000031	1408
a00000032	1409
a00000033	1410
a00000034	1411
a00000035	1412
a00000036	1413
a00000037	1414
a00000038	1415
a00000039	1416
a00000040	1417
a00000041	1418
a00000042	1419
a00000043	1420
a00000044	1421
a00000045	1422
a00000046	1423
a00000047	1424
a00000048	1425
a00000049	1426
a00000050	1427
a00000051	1428
a00000052	1429
a00000053	1430
a00000054	1431
a00000055	1432
a00000056	1433
a00000057	1434
a00000058	1435
a00000059	1436
a00000060	1437
a00000061	1438
a00000062	1439
a00000063	1440
a00000064	1441
a00000065	1442
a00000066	1443
a00000067	1444
a00000068	1445
a00000069	1446
a00000070	1447
a00000071	1448
a00000072	1449
a00000073	1450
a00000074	1451
a00000075	1452
a00000076	1453
a00000077	1454
a00000078	1455
a00000079	1456
a00000080	1457
a00000081	1458
a00000082	1459
a00000083	1460
a00000084	1461
a00000085	1462
a00000086	1463
a00000087	1464
a00000088	1465
a00000089	1466
a00000090	1467
a00000091	1468
a00000092	1469
a00000093	1470
a00000094	1471
a00000095	1472
a00000096	1473
a00000097	1474
a00000098	1475
a00000099	1476
a00000100	1477
a00000101	1478
a00000102	1479
a00000103	1480
a00000104	1481
a00000105	1482
a00000106	1483
a00000107	1484
a00000108	1485
a00000109	1486
a00000110	1487
a00000111	1488
a00000112	1489
a00000113	1490
a00000114	1491
a00000115	1492
a00000116	1493
a00000117	1494
a00000118	1495
a00000119	1496
a00000120	1497
a00000121	1498
a00000122	1499
a00000123	1500
a00000124	1501
a00000125	1502
a00000126	1503
a00000127	1504
a00000128	1505
a00000129	1506
a00000130	1507
a00000131	1508
a00000132	1509
a00000133	1510
a00000134	1511
a00000135	1512
a00000136	1513
a00000137	1514
a00000138	1515
a00000139	1516
a00000140	1517
a00000141	1518
a00000142	1519
a00000143	1520
a00000144	1521
a00000145	1522
a00000146	1523
a00000147	1524
a00000148	1525
a00000149	1526
a00000150	1527
a00000151	1528
a00000152	1529
a00000153	1530
a00000154	1531
a00000155	1532
a00000156	1533
a00000157	1534
a00000158	1535
a00000159	1536
a00000160	1537
a00000161	1538
a00000162	1539
a00000163	1540
a00000164	1541
a00000165	1542
a00000166	1543
a00000167	1544
a00000168	1545
a00000169	1546
a00000170	1547
a00000171	1548
a00000172	1549
a00000173	1550
a00000174	1551
a00000175	1552
a00000176	1553
a00000177	1554
a00000178	1555
a00000179	1556
a00000180	1557
a00000181	1558
a00000182	1559
a00000183	1560
a00000184	1561
a00000185	1562
a00000186	1563
a00000187	1564
a00000188	1565
a00000189	1566
a00000190	1567
a00000191	1568
a00000192	1569
a00000193	1570
a00000194	1571
a00000195	1572
a00000196	1573
a00000197	1574
a00000198	1575
a00000199	1576
a00000200	1577
a00000201	1578
a00000202	1579
a00000203	1580
a00000204	1581
a00000205	1582
a00000206	1583
a00000207	1584
a00000208	1585
a00000209	1586
a00000210	1587
a00000211	1588
a00000212	1589
a00000213	1590
a00000214	1591
a00000215	1592
a00000216	1593
a00000217	1594
a00000218	1595
a00000219	1596
a00000220	1597
a00000221	1598
a00000222	1599
a00000223	1600
a00000224	1601
a00000225	1602
a00000226	1603
a00000227	1604
a00000228	1605
a00000229	1606
a00000230	1607
a00000231	1608
a00000232	1609
a00000233	1610
a00000234	1611
a00000235	1612
a00000236	1613
a00000237	1614
a00000238	1615
a00000239	1616
a00000240	1617
a00000241	1618
a00000242	1619
a00000243	1620
a00000244	1621
a00000245	1622
a00000246	1623
a00000247	1624
a00000248	1625
a00000249	1626
a00000250	1627
a00000251	1628
a00000252	1629
a00000253	1630
a00000254	1631
a00000255	1632
a00000256	1633
a00000257	1634
a00000258	1635
a00000259	1636
a00000260	1637
a00000261	1638
a00000262	1639
a00000263	1640
a00000264	1641
a00000001	1642
a00000002	1643
a00000003	1644
a00000004	1645
a00000005	1646
a00000006	1647
a00000007	1648
a00000008	1649
a00000009	1650
a00000010	1651
a00000011	1652
a00000012	1653
a00000013	1654
a00000014	1655
a00000015	1656
a00000016	1657
a00000017	1658
a00000018	1659
a00000019	1660
a00000020	1661
a00000021	1662
a00000022	1663
